cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.filtered_gx [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.filtered_gy [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.pitch_vel_kalman [deg/s],att.roll [deg],att.roll_vel_kalman [deg/s],att.yaw [deg],att.magx [deg],att.magy [deg],att.magz [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],targetPitchVel [deg/s],targetRollVel [deg/s],adj_pitch,adj_roll,adj_yaw,adj_h
7822,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.442180,0.660725,0.457820,0.639275,0.000000,0.000000,0.000000,0,946686787.213378,-0.502762,-0.944213,-10.132275,18.727378,6.931160,0.174713,7.507248,2.873059,-0.643762,7.979980,-0.289001,0.367200,-8.156945,0.058656,-3.417749,2.394241,65.580083,-8.000000,112.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.631389,0.683550,-0.001453,-0.009273,-0.100000,0.000000
7823,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.445094,0.652537,0.454906,0.647463,0.000000,0.000000,0.000000,0,946686787.218536,-1.652372,-2.247104,-10.668759,9.510788,4.127124,0.175790,1.281472,-0.090962,-0.643674,11.153905,-0.352751,0.360060,-8.156679,0.090716,-3.427973,2.493905,65.637614,-8.000000,112.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.631336,0.685594,0.001184,-0.003721,-0.100000,0.000000
7824,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.449038,0.648041,0.450963,0.651959,0.000000,0.000000,0.000000,0,946686787.223449,-0.885965,-1.863901,-10.592118,-11.241797,2.824201,0.176607,-4.333934,0.094140,-0.644083,8.895535,-0.352751,0.360060,-8.141779,0.133636,-3.437331,2.502518,65.681320,-4.000000,112.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.628356,0.687466,0.001461,0.000498,-0.100000,0.000000
7825,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.449297,0.649276,0.450703,0.650724,0.000000,0.000000,0.000000,0,946686787.228424,-0.196200,-0.944213,-10.055634,7.069307,5.271835,0.176887,1.769769,1.222644,-0.644929,-9.232459,-0.352751,0.360060,-8.109332,0.248140,-3.419962,2.671056,65.635387,-4.000000,112.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.621866,0.683992,0.000713,0.000010,-0.100000,0.000000
7826,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.450592,0.643130,0.449409,0.656870,0.000000,0.000000,0.000000,0,946686787.233398,-1.269168,-1.940541,-10.362197,12.806788,3.819753,0.177795,4.394360,0.555037,-0.645054,8.773462,-0.352751,0.360060,-8.100007,0.310420,-3.426986,2.732792,65.679025,-15.000000,111.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.620001,0.685397,0.003139,0.003731,-0.100000,0.000000
7827,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.450901,0.644612,0.449099,0.655388,0.000000,0.000000,0.000000,0,946686787.238403,-1.269168,-2.323744,-10.668759,-6.419874,1.568948,0.178877,-10.071414,-1.503930,-0.645235,10.543535,-0.352751,0.360060,-8.099138,0.234508,-3.449711,2.643389,65.731795,-15.000000,111.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.619828,0.689942,0.002243,0.003144,-0.100000,0.000000
7828,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.448647,0.648768,0.451353,0.651232,0.000000,0.000000,0.000000,0,946686787.243408,-0.272840,-1.174135,-10.208916,0.477309,3.452014,0.179274,5.676138,0.087256,-0.646042,-3.983276,-0.352751,0.360060,-8.073233,0.268418,-3.444414,2.683737,65.711858,-15.000000,115.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.614647,0.688883,0.001292,-0.000060,-0.100000,0.000000
7829,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.450049,0.649437,0.449951,0.650563,0.000000,0.000000,0.000000,0,946686787.248413,-0.809325,-1.327416,-10.132275,16.469009,4.880703,0.179804,7.079989,1.340518,-0.646451,8.102054,-0.352751,0.360060,-8.052245,0.381167,-3.435869,2.814337,65.752409,-15.000000,115.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.610449,0.687174,0.000257,0.000306,-0.100000,0.000000
7830,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.448911,0.649080,0.451089,0.650920,0.000000,0.000000,0.000000,0,946686787.253417,-1.575731,-2.323744,-10.745399,-2.147282,2.784893,0.180891,-8.484451,-0.602990,-0.646420,3.463240,-0.352751,0.360060,-8.052840,0.359094,-3.452839,2.798753,65.769737,-14.000000,108.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.610568,0.690568,0.001004,-0.000085,-0.100000,0.000000
7831,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.448516,0.652372,0.451484,0.647628,0.000000,0.000000,0.000000,0,946686787.258544,-0.579403,-1.633979,-10.362197,-6.358837,2.656518,0.181571,-7.935118,-0.892747,-0.647031,1.326945,-0.293250,0.343740,-8.037097,0.320714,-3.459217,2.776470,65.776540,-14.000000,108.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.607419,0.691843,-0.000444,-0.001928,-0.100000,0.000000
7832,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.445671,0.654036,0.454329,0.645964,0.000000,0.000000,0.000000,0,946686787.263549,-0.426122,-1.174135,-10.055634,22.389600,6.306975,0.182020,16.418653,0.690039,-0.647712,-0.382092,-0.293250,0.343740,-8.011746,0.388194,-3.441494,2.994008,65.774627,-11.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.602349,0.688299,0.000147,-0.004183,-0.100000,0.000000
7833,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.444768,0.651283,0.455232,0.648717,0.000000,0.000000,0.000000,0,946686787.268463,-1.575731,-2.170463,-10.438837,7.862789,5.715580,0.183090,-2.258675,-0.044844,-0.647637,13.595386,-0.293250,0.343740,-8.010822,0.402057,-3.443782,3.157667,65.841433,-11.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.602164,0.688756,0.001974,-0.003258,-0.100000,0.000000
7834,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.447409,0.654603,0.452591,0.645397,0.000000,0.000000,0.000000,0,946686787.273406,-1.039247,-2.093822,-10.592118,-13.622241,3.926570,0.184061,-9.583118,0.017285,-0.647932,-0.992462,-0.293250,0.343740,-7.999396,0.419721,-3.451984,3.194126,65.836529,-12.000000,108.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599879,0.690397,-0.001006,-0.003597,-0.100000,0.000000
7835,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.447477,0.651164,0.452523,0.648836,0.000000,0.000000,0.000000,0,946686787.278442,-0.272840,-1.097494,-10.055634,2.613605,3.978853,0.184416,-6.104007,-0.981086,-0.648742,-6.485794,-0.293250,0.343740,-7.978544,0.372084,-3.442925,3.232652,65.803867,-12.000000,108.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.595709,0.688585,0.000679,-0.001843,-0.100000,0.000000
7836,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.450248,0.643073,0.449752,0.656927,0.000000,0.000000,0.000000,0,946686787.283416,-1.269168,-1.940541,-10.285556,23.976562,4.048703,0.185326,17.273171,-0.998591,-0.648870,8.895535,-0.293250,0.343740,-7.976656,0.325244,-3.448846,3.272207,65.848113,-20.000000,112.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.595331,0.689769,0.003340,0.003587,-0.100000,0.000000
7837,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.451779,0.642615,0.448221,0.657385,0.000000,0.000000,0.000000,0,946686787.288421,-1.652372,-2.630307,-10.668759,-8.495132,2.435667,0.186603,-10.315561,-1.342039,-0.648782,9.261758,-0.293250,0.343740,-7.982394,0.258690,-3.472745,3.203303,65.894470,-20.000000,112.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.596479,0.694549,0.002803,0.004582,-0.100000,0.000000
7838,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.452152,0.642824,0.447849,0.657176,0.000000,0.000000,0.000000,0,946686787.293426,-0.579403,-1.480697,-10.438837,-17.101351,1.059044,0.187140,-7.996155,-1.216056,-0.649390,-11.551866,-0.293250,0.343740,-7.968291,0.205927,-3.482905,3.050377,65.836652,-13.000000,109.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.593658,0.696581,0.002512,0.004664,-0.100000,0.000000
7839,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.455101,0.645821,0.444899,0.654179,0.000000,0.000000,0.000000,0,946686787.298553,-0.809325,-1.480697,-10.285556,14.882047,1.572115,0.187701,4.028138,-0.324077,-0.649819,4.561907,-0.327249,0.333880,-7.954838,0.214476,-3.491247,2.940795,65.860039,-13.000000,109.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.590968,0.698249,-0.000461,0.004640,-0.100000,0.000000
7840,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.456429,0.637186,0.443571,0.662815,0.000000,0.000000,0.000000,0,946686787.303497,-1.958934,-2.630307,-10.898681,2.857753,-1.871717,0.188877,2.197028,-2.909372,-0.649579,5.416425,-0.327249,0.333880,-7.972415,0.052748,-3.533345,2.612693,65.886820,-8.000000,106.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.594483,0.706669,0.003193,0.009622,-0.100000,0.000000
7841,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.457444,0.634510,0.442556,0.665490,0.000000,0.000000,0.000000,0,946686787.308471,-1.192528,-2.017182,-10.745399,-22.716757,-3.962719,0.189658,-13.489486,-3.065582,-0.649819,5.599536,-0.327249,0.333880,-7.977487,-0.107778,-3.574694,2.170286,65.914673,-8.000000,106.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.595497,0.714939,0.004023,0.011467,-0.100000,0.000000
7842,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.454821,0.636790,0.445179,0.663210,0.000000,0.000000,0.000000,0,946686787.313415,-0.426122,-1.097494,-10.438837,-3.673208,-3.002881,0.189879,-2.319712,-2.747663,-0.650548,-11.307718,-0.327249,0.333880,-7.967516,-0.236221,-3.596007,1.820249,65.858768,-10.000000,112.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.593503,0.719201,0.004195,0.009016,-0.100000,0.000000
7843,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.455520,0.634542,0.444480,0.665458,0.000000,0.000000,0.000000,0,946686787.318450,-1.652372,-2.093822,-10.822041,10.304270,-4.376809,0.190696,3.906064,-3.019222,-0.650492,3.341166,-0.327249,0.333880,-7.980606,-0.375352,-3.640505,1.402379,65.875591,-10.000000,112.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.596121,0.728101,0.004969,0.010489,-0.100000,0.000000
7844,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.452600,0.639525,0.447400,0.660475,0.000000,0.000000,0.000000,0,946686787.323455,-1.729012,-2.247104,-11.205243,-9.776910,-5.407384,0.191547,-10.437636,-4.895090,-0.650452,4.745018,-0.327249,0.333880,-8.002363,-0.627686,-3.690992,0.944449,65.899340,-19.000000,113.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600473,0.738198,0.003938,0.006538,-0.100000,0.000000
7845,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.447597,0.647765,0.452403,0.652235,0.000000,0.000000,0.000000,0,946686787.328460,-0.349481,-0.944213,-10.745399,-9.471724,-2.784577,0.191654,-5.066377,-3.456302,-0.651246,-6.974090,-0.327249,0.333880,-7.994106,-0.768277,-3.708251,0.688648,65.864437,-19.000000,113.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598821,0.741650,0.002319,-0.000084,-0.100000,0.000000
7846,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.445963,0.656534,0.454037,0.643466,0.000000,0.000000,0.000000,0,946686787.333435,-0.885965,-1.327416,-10.745399,15.614491,0.445819,0.192061,9.521469,-1.301676,-0.651651,0.411390,-0.327249,0.333880,-7.986160,-0.759869,-3.718182,0.659594,65.866486,-11.000000,109.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.597232,0.743636,-0.001248,-0.005285,-0.100000,0.000000
7847,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.444327,0.658363,0.455673,0.641637,0.000000,0.000000,0.000000,0,946686787.338592,-1.805653,-2.323744,-11.281884,-2.391430,-1.011105,0.193015,-6.592303,-2.562573,-0.651532,-0.870388,-0.161500,0.330820,-7.998851,-0.835128,-3.750324,0.536441,65.861999,-11.000000,109.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599770,0.750065,-0.001345,-0.007018,-0.100000,0.000000
7848,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.445296,0.660637,0.454704,0.639363,0.000000,0.000000,0.000000,0,946686787.343536,-0.732684,-1.404057,-11.051962,-10.448316,-0.777772,0.193425,-11.170080,-2.808420,-0.652073,-4.471572,-0.161500,0.330820,-7.994457,-0.920334,-3.766308,0.437441,65.839890,-12.000000,114.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598891,0.753262,-0.002967,-0.007670,-0.100000,0.000000
7849,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.442400,0.666336,0.457600,0.633664,0.000000,0.000000,0.000000,0,946686787.348510,-0.119559,-0.790932,-10.745399,23.244118,5.106350,0.193547,12.634358,0.018631,-0.652962,-5.020905,-0.161500,0.330820,-7.966752,-0.815015,-3.745784,0.729011,65.814918,-12.000000,114.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.593350,0.749157,-0.004368,-0.011968,-0.100000,0.000000
7850,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.438564,0.663030,0.461436,0.636970,0.000000,0.000000,0.000000,0,946686787.353454,-1.345809,-1.940541,-11.281884,15.797601,6.533983,0.194377,-0.183416,-1.104980,-0.653101,5.355388,-0.161500,0.330820,-7.965210,-0.791099,-3.737867,1.093376,65.841392,-15.000000,111.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.593042,0.747573,-0.000797,-0.012233,-0.100000,0.000000
7851,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437359,0.666046,0.462641,0.633954,0.000000,0.000000,0.000000,0,946686787.358489,-1.115887,-2.017182,-11.435165,-11.363872,5.953393,0.195224,-11.353191,-1.572080,-0.653400,-5.997498,-0.161500,0.330820,-7.961518,-0.798902,-3.733197,1.396047,65.811196,-15.000000,111.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592304,0.746640,-0.001702,-0.014344,-0.100000,0.000000
7852,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.435169,0.663604,0.464831,0.636396,0.000000,0.000000,0.000000,0,946686787.363464,0.187003,-0.867572,-10.898681,4.688864,7.456057,0.195414,-9.522080,-2.502313,-0.654524,-12.772606,-0.161500,0.330820,-7.939487,-0.865349,-3.703015,1.778074,65.747655,-13.000000,109.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.587897,0.740603,0.000613,-0.014218,-0.100000,0.000000
7853,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.435944,0.653985,0.464056,0.646015,0.000000,0.000000,0.000000,0,946686787.368469,-0.656044,-1.557338,-11.051962,36.855374,9.889756,0.196069,15.014802,-2.476785,-0.655102,-3.556017,-0.161500,0.330820,-7.932470,-0.926704,-3.673823,2.293021,65.729855,-13.000000,109.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.586494,0.734765,0.005036,-0.009020,-0.100000,0.000000
7854,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437061,0.654729,0.462939,0.645271,0.000000,0.000000,0.000000,0,946686787.373474,-1.422450,-2.553666,-11.511806,6.214789,10.361775,0.197283,-9.277933,-3.077989,-0.655235,3.280129,-0.161500,0.330820,-7.940682,-1.024013,-3.657745,2.804126,65.746275,-13.000000,111.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.588137,0.731549,0.004105,-0.008834,-0.100000,0.000000
7855,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.434968,0.656780,0.465032,0.643220,0.000000,0.000000,0.000000,0,946686787.378601,-0.119559,-1.327416,-11.128603,-7.823725,11.233605,0.197797,-13.733635,-3.595504,-0.656172,-21.928160,-0.076500,0.327760,-7.929172,-1.147272,-3.618015,3.339921,65.633850,-13.000000,111.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.585834,0.723603,0.004126,-0.010906,-0.100000,0.000000
7856,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.436435,0.661765,0.463565,0.638235,0.000000,0.000000,0.000000,0,946686787.383514,-0.196200,-1.020854,-10.822041,28.066043,14.028571,0.198176,3.051546,-2.347403,-0.657034,-4.959868,-0.076500,0.327760,-7.913674,-1.181195,-3.560879,4.023217,65.609480,-15.000000,115.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.582735,0.712176,0.000900,-0.012665,-0.100000,0.000000
7857,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437652,0.650875,0.462348,0.649125,0.000000,0.000000,0.000000,0,946686787.388519,-1.345809,-2.247104,-11.205243,22.084415,11.917453,0.199257,-3.479415,-5.803727,-0.657226,-4.105350,-0.076500,0.327760,-7.933510,-1.439390,-3.533346,4.523044,65.588935,-15.000000,115.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.586702,0.706669,0.005737,-0.006611,-0.100000,0.000000
7858,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.438087,0.645550,0.461913,0.654450,0.000000,0.000000,0.000000,0,946686787.393463,-0.732684,-2.017182,-11.128603,-4.100467,11.235596,0.200193,-17.701042,-7.126947,-0.657818,-1.297647,-0.076500,0.327760,-7.948722,-1.766293,-3.505012,4.946019,65.582521,-14.000000,112.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.589744,0.701002,0.008181,-0.003731,-0.100000,0.000000
7859,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.438792,0.647112,0.461208,0.652889,0.000000,0.000000,0.000000,0,946686787.398498,0.033722,-0.790932,-10.362197,8.778345,13.196937,0.200423,-4.394970,-6.167533,-0.658883,-24.491715,-0.076500,0.327760,-7.946243,-2.008449,-3.447581,5.470491,65.459202,-14.000000,112.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.589249,0.689516,0.007048,-0.004160,-0.100000,0.000000
7860,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.441065,0.637091,0.458935,0.662909,0.000000,0.000000,0.000000,0,946686787.403472,-1.039247,-1.633979,-10.592118,22.267525,11.184328,0.201168,-6.226081,-8.285522,-0.659259,-4.593646,-0.076500,0.327760,-7.973156,-2.374067,-3.414099,5.828617,65.436355,-16.000000,116.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.594631,0.682820,0.010922,0.001987,-0.100000,0.000000
7861,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.441482,0.638902,0.458518,0.661098,0.000000,0.000000,0.000000,0,946686787.408508,-1.269168,-2.170463,-10.822041,9.877011,9.889102,0.202211,-17.151708,-10.713018,-0.659534,-3.311869,-0.076500,0.327760,-8.014669,-2.874268,-3.395106,6.078367,65.419676,-16.000000,116.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.602934,0.679021,0.009808,0.001290,-0.100000,0.000000
7862,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.439145,0.643679,0.460855,0.656321,0.000000,0.000000,0.000000,0,946686787.413482,-0.196200,-0.944213,-10.285556,6.214789,12.248339,0.202533,-12.940154,-10.341673,-0.660495,-17.899717,-0.076500,0.327760,-8.035474,-3.316402,-3.344673,6.466871,65.330644,-17.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.607095,0.668935,0.008588,-0.002267,-0.100000,0.000000
7863,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.438245,0.643639,0.461755,0.656361,0.000000,0.000000,0.000000,0,946686787.418609,-0.809325,-0.790932,-10.055634,17.933898,13.421176,0.202781,-2.014527,-10.174162,-0.661015,-7.096164,0.021250,0.332520,-8.067732,-3.719516,-3.286434,6.906624,65.294260,-17.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.613546,0.657287,0.009058,-0.002697,-0.100000,0.000000
7864,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437832,0.643667,0.462168,0.656333,0.000000,0.000000,0.000000,0,946686787.423614,-1.652372,-1.863901,-10.592118,9.144566,10.931248,0.203671,-22.278817,-12.934265,-0.661047,-8.072756,0.021250,0.332520,-8.126972,-4.277138,-3.258008,7.154205,65.253853,-18.000000,108.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.625394,0.651602,0.009250,-0.002918,-0.100000,0.000000
7865,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437710,0.644464,0.462290,0.655536,0.000000,0.000000,0.000000,0,946686787.428497,-0.809325,-1.404057,-10.285556,9.877011,11.089740,0.204290,-20.691855,-14.228741,-0.661638,-13.016754,0.021250,0.332520,-8.177082,-4.881798,-3.221278,7.396403,65.190291,-18.000000,108.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.635416,0.644256,0.008913,-0.003377,-0.100000,0.000000
7866,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.435510,0.646062,0.464491,0.653938,0.000000,0.000000,0.000000,0,946686787.433471,-0.579403,-0.484369,-9.749072,25.014192,14.845239,0.204357,-5.493637,-13.578918,-0.662352,-18.021791,0.021250,0.332520,-8.220698,-5.404409,-3.150974,7.868608,65.100651,-15.000000,113.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.644140,0.630195,0.009214,-0.005276,-0.100000,0.000000
7867,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.431194,0.643374,0.468806,0.656626,0.000000,0.000000,0.000000,0,946686787.438507,-1.652372,-1.174135,-10.132275,14.454788,14.928067,0.204892,-18.494522,-16.345128,-0.662381,1.876278,0.021250,0.332520,-8.296820,-6.074478,-3.093199,8.314582,65.110098,-15.000000,113.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659364,0.618640,0.012716,-0.006090,-0.100000,0.000000
7868,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.432428,0.647364,0.467572,0.652636,0.000000,0.000000,0.000000,0,946686787.443511,-1.422450,-1.480697,-10.438837,0.538347,13.256942,0.205585,-25.574817,-16.961107,-0.662604,-11.307718,0.021250,0.332520,-8.370629,-6.740669,-3.047817,8.622212,65.053516,-16.000000,112.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.674126,0.609563,0.010104,-0.007468,-0.100000,0.000000
7869,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.433047,0.643810,0.466953,0.656190,0.000000,0.000000,0.000000,0,946686787.448516,-0.732684,-0.484369,-9.902353,16.224860,13.348132,0.205627,-23.987854,-18.782288,-0.663291,-23.637197,0.021250,0.332520,-8.440532,-7.481319,-2.983941,8.916849,64.935211,-16.000000,112.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.688106,0.596788,0.011571,-0.005382,-0.100000,0.000000
7870,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.433112,0.640630,0.466888,0.659370,0.000000,0.000000,0.000000,0,946686787.453491,-1.345809,-0.790932,-9.978993,36.672263,16.043073,0.205928,-5.981933,-19.188327,-0.663555,-9.049349,0.021250,0.332520,-8.524225,-8.200865,-2.914099,9.367513,64.890193,-15.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.704845,0.582820,0.013129,-0.003759,-0.100000,0.000000
7871,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.433666,0.643481,0.466334,0.656520,0.000000,0.000000,0.000000,0,946686787.458648,-1.805653,-1.557338,-10.592118,4.383679,15.752443,0.206701,-30.518816,-20.809242,-0.663597,-0.870388,-0.233749,0.309060,-8.622051,-8.979558,-2.858683,9.768984,64.885705,-15.000000,113.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.724410,0.571737,0.011426,-0.004907,-0.100000,0.000000
7872,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.434109,0.643165,0.465891,0.656835,0.000000,0.000000,0.000000,0,946686787.463592,-0.809325,-0.561010,-10.438837,-4.832911,13.914340,0.206793,-26.246223,-21.312240,-0.664295,-23.454086,-0.233749,0.309060,-8.704228,-9.739098,-2.793269,10.025608,64.769749,-21.000000,111.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.740846,0.558654,0.011363,-0.004528,-0.100000,0.000000
7873,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.436713,0.650528,0.463287,0.649472,0.000000,0.000000,0.000000,0,946686787.468536,-0.962606,-0.331088,-10.055634,38.076113,16.540799,0.206781,-12.634968,-19.877336,-0.664844,-13.016754,-0.233749,0.309060,-8.783711,-10.355790,-2.712200,10.436918,64.705395,-21.000000,111.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.756742,0.542440,0.006379,-0.006907,-0.100000,0.000000
7874,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437704,0.645754,0.462296,0.654246,0.000000,0.000000,0.000000,0,946686787.473510,-1.805653,-1.480697,-10.668759,29.042634,16.662426,0.207520,-20.508745,-22.148646,-0.664915,-8.805200,-0.233749,0.309060,-8.887527,-11.081176,-2.651273,10.828000,64.661600,-19.000000,119.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.777505,0.530255,0.008271,-0.004025,-0.100000,0.000000
7875,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.437168,0.645584,0.462832,0.654416,0.000000,0.000000,0.000000,0,946686787.478515,-0.962606,-1.174135,-10.745399,-6.847133,15.991068,0.208044,-37.721182,-23.444044,-0.665563,-6.180609,-0.233749,0.309060,-8.981744,-11.842688,-2.587614,11.150149,64.630666,-19.000000,119.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.796349,0.517523,0.008624,-0.004208,-0.100000,0.000000
