seq,gx,gy,gz,ax,ay,az,mx,my,mz
36205,0.203,-0.269,23.287,0.26,0.07,-9.85,3,27,9
36206,0.203,-0.269,23.409,0.26,0.07,-9.85,4,26,10
36207,0.203,-0.208,23.653,0.26,0.07,-9.85,4,26,10
36208,0.081,-0.269,23.775,0.26,0.07,-9.85,0,26,6
36209,-0.041,-0.025,23.958,0.26,0.07,-9.85,0,26,6
36210,-0.041,-0.025,24.324,0.26,0.07,-9.85,4,26,10
36211,-0.041,0.219,24.385,0.26,-0.01,-9.85,4,26,10
36212,0.142,0.097,24.568,0.33,-0.01,-9.85,8,30,10
36213,0.264,-0.086,25.057,0.33,-0.01,-9.85,8,30,10
36214,0.508,-0.269,25.606,0.26,-0.01,-9.85,8,28,12
36215,0.569,-0.391,26.094,0.26,-0.01,-9.85,8,28,12
36216,0.569,-0.513,26.522,0.26,-0.01,-9.85,10,30,10
36217,0.386,-0.513,26.888,0.26,-0.01,-9.85,10,30,10
36218,0.264,-0.330,27.254,0.26,-0.01,-9.85,7,29,15
36219,0.020,-0.269,27.681,0.26,-0.01,-9.85,7,29,15
36220,-0.102,-0.147,27.986,0.26,0.07,-9.85,5,29,13
36221,-0.041,-0.025,28.475,0.26,0.07,-9.85,5,29,13
36222,0.020,0.219,29.085,0.26,0.07,-9.85,9,27,7
36223,-0.041,-0.086,29.634,0.26,0.07,-9.85,9,27,7
36224,0.203,-0.208,30.184,0.26,0.07,-9.85,8,30,10
36225,0.508,-0.330,30.611,0.26,0.07,-9.85,8,30,10
36226,0.631,-0.452,30.733,0.26,-0.01,-9.85,5,29,5
36227,0.631,-0.513,30.794,0.26,-0.01,-9.85,5,29,5
36228,0.508,-0.330,31.038,0.26,-0.01,-9.85,4,26,6
36229,0.386,-0.269,30.977,0.26,-0.01,-9.85,4,26,6
36230,0.203,-0.086,31.099,0.26,0.07,-9.85,12,30,10
36231,0.081,-0.025,31.099,0.26,0.07,-9.85,12,30,10
36232,0.020,-0.086,30.977,0.26,-0.01,-9.85,10,32,0
36233,0.020,-0.208,30.672,0.26,-0.01,-9.85,10,32,0
36234,0.203,-0.208,30.428,0.26,-0.01,-9.85,8,32,10
36235,0.386,-0.269,30.062,0.26,-0.01,-9.85,8,32,10
36236,0.631,-0.452,30.184,0.26,-0.01,-9.85,10,26,10
36237,0.569,-0.391,29.940,0.26,-0.01,-9.85,10,26,10
36238,0.631,-0.269,29.573,0.26,-0.01,-9.85,8,30,6
36239,0.325,-0.208,29.512,0.26,-0.01,-9.85,8,30,6
36240,0.081,-0.147,29.573,0.26,-0.01,-9.85,12,30,6
36241,0.020,-0.147,29.451,0.26,-0.01,-9.85,12,30,6
36242,-0.041,-0.147,29.390,0.26,-0.01,-9.85,13,27,7
36243,0.142,-0.147,29.146,0.26,-0.01,-9.85,13,27,7
36244,0.081,-0.086,29.146,0.26,-0.01,-9.85,12,28,12
36245,0.203,-0.147,29.329,0.33,-0.01,-9.85,12,28,12
36246,0.325,-0.025,29.634,0.26,-0.01,-9.85,8,30,10
36247,0.447,-0.147,30.001,0.26,-0.01,-9.85,8,30,10
36248,0.447,-0.208,30.306,0.33,-0.01,-9.77,12,28,8
36249,0.447,-0.147,30.611,0.26,-0.09,-9.77,12,28,8
36250,0.569,-0.452,31.099,0.26,-0.09,-9.77,14,28,12
36251,0.569,-0.574,31.404,0.26,-0.01,-9.77,14,28,12
36252,0.386,-0.452,31.404,0.26,-0.01,-9.77,10,26,12
36253,0.447,-0.391,31.343,0.26,-0.01,-9.77,10,26,12
36254,0.264,-0.147,31.343,0.26,-0.01,-9.77,11,27,9
36255,0.142,0.097,31.404,0.26,-0.01,-9.77,11,27,9
36256,-0.041,0.097,31.404,0.26,-0.01,-9.85,8,28,12
36257,-0.102,0.219,31.527,0.26,-0.01,-9.85,8,28,12
36258,-0.041,0.158,31.771,0.26,-0.01,-9.85,15,27,13
36259,0.020,-0.086,32.015,0.26,-0.01,-9.85,15,27,13
36260,0.264,-0.208,32.015,0.26,-0.01,-9.85,15,29,11
36261,0.631,-0.574,32.076,0.26,-0.01,-9.85,15,29,11
36262,0.753,-0.635,31.832,0.26,-0.01,-9.85,12,24,4
36263,0.814,-0.696,31.466,0.26,-0.01,-9.85,12,24,4
36264,0.631,-0.513,31.038,0.26,-0.01,-9.85,15,29,13
36265,0.325,-0.330,30.306,0.26,-0.01,-9.85,15,29,13
36266,0.142,-0.086,29.451,0.26,-0.01,-9.85,13,25,11
36267,0.081,0.036,29.024,0.26,-0.01,-9.85,13,25,11
36268,0.020,0.097,28.536,0.26,-0.01,-9.85,7,27,11
36269,-0.041,-0.086,28.292,0.26,-0.09,-9.85,7,27,11
36270,0.020,-0.208,28.353,0.26,-0.09,-9.85,13,31,3
36271,0.264,-0.208,28.170,0.26,-0.09,-9.85,13,31,3
36272,0.447,-0.269,28.231,0.26,-0.09,-9.85,12,28,8
36273,0.569,-0.391,28.108,0.26,-0.09,-9.85,12,28,8
36274,0.631,-0.391,28.047,0.26,-0.09,-9.85,14,30,8
36275,0.631,-0.391,27.681,0.26,-0.09,-9.85,14,30,8
36276,0.508,-0.208,27.376,0.26,-0.09,-9.85,14,24,8
36277,0.325,-0.086,27.132,0.26,-0.01,-9.85,14,24,8
36278,0.264,-0.025,26.338,0.26,-0.01,-9.85,19,23,7
36279,0.081,-0.208,25.728,0.26,-0.01,-9.85,19,23,7
36280,0.142,-0.147,25.240,0.26,-0.01,-9.85,15,29,5
36281,-0.102,-0.086,24.507,0.26,-0.01,-9.85,15,29,5
36282,0.081,-0.208,23.836,0.26,0.07,-9.85,15,25,9
36283,0.203,-0.147,23.287,0.26,0.07,-9.85,15,25,9
36284,0.264,-0.025,22.493,0.26,-0.01,-9.85,13,25,13
36285,0.203,0.097,21.700,0.26,-0.01,-9.85,13,25,13
36286,0.203,0.097,21.333,0.26,-0.01,-9.85,15,25,7
36287,0.142,-0.025,20.906,0.26,-0.01,-9.85,15,25,7
36288,0.142,0.036,20.357,0.26,-0.01,-9.85,14,26,8
36289,0.142,-0.025,20.052,0.26,-0.01,-9.85,14,26,8
36290,0.386,-0.025,19.685,0.26,-0.09,-9.85,19,27,5
36291,0.447,-0.330,19.563,0.26,-0.09,-9.85,19,27,5
36292,0.692,-0.513,19.197,0.26,-0.01,-9.85,15,27,5
36293,0.875,-0.757,18.709,0.26,-0.01,-9.85,15,27,5
36294,0.875,-0.757,17.976,0.26,-0.01,-9.85,19,27,5
36295,0.631,-0.513,17.122,0.26,0.07,-9.85,19,27,5
36296,0.325,-0.391,16.328,0.26,0.07,-9.85,22,28,4
36297,-0.163,0.219,15.596,0.26,0.07,-9.85,22,28,4
36298,-0.529,0.647,14.924,0.26,0.07,-9.85,18,26,10
36299,-0.712,0.708,14.375,0.26,0.07,-9.85,18,26,10
36300,-0.590,0.708,14.192,0.26,0.07,-9.85,17,31,11
36301,-0.407,0.525,14.009,0.26,0.07,-9.85,17,31,11
36302,-0.041,0.342,13.765,0.26,-0.01,-9.85,14,28,12
36303,0.325,-0.147,13.826,0.26,-0.01,-9.85,14,28,12
36304,0.692,-0.452,13.643,0.26,-0.01,-9.85,20,22,12
36305,0.753,-0.452,13.521,0.26,-0.01,-9.77,20,22,12
36306,0.569,-0.452,13.582,0.26,-0.09,-9.77,17,25,9
36307,0.325,-0.452,13.887,0.26,-0.01,-9.85,17,25,9
36308,0.142,-0.269,14.070,0.26,-0.01,-9.77,20,28,6
36309,-0.041,-0.147,14.070,0.26,-0.01,-9.85,20,28,6
36310,0.020,-0.147,14.070,0.26,-0.01,-9.85,18,26,8
36311,0.142,-0.147,13.948,0.26,-0.01,-9.85,18,26,8
36312,0.203,-0.147,13.521,0.26,-0.01,-9.85,9,23,11
36313,0.325,-0.086,13.154,0.26,-0.01,-9.85,9,23,11
36314,0.264,0.036,12.483,0.26,-0.01,-9.85,23,25,11
36315,0.142,0.097,11.751,0.26,0.07,-9.85,23,25,11
36316,0.020,0.219,10.896,0.26,-0.01,-9.85,18,24,10
36317,0.020,0.342,9.858,0.26,-0.01,-9.85,18,24,10
36318,0.020,0.280,8.760,0.26,-0.01,-9.85,21,23,11
36319,-0.041,0.158,7.783,0.26,-0.01,-9.85,21,23,11
36320,0.142,-0.086,6.746,0.26,-0.01,-9.85,16,30,8
36321,0.203,-0.330,5.525,0.26,-0.01,-9.85,16,30,8
36322,0.142,-0.452,4.304,0.26,-0.01,-9.85,16,26,8
36323,0.264,-0.330,3.205,0.26,-0.01,-9.85,16,26,8
36324,0.142,-0.086,2.046,0.26,-0.01,-9.85,18,28,6
36325,0.081,0.036,1.069,0.26,-0.01,-9.85,18,28,6
36326,-0.102,0.280,0.215,0.26,-0.01,-9.85,17,25,7
36327,-0.163,0.342,-0.640,0.26,-0.01,-9.85,17,25,7
36328,0.020,0.342,-0.884,0.26,-0.01,-9.85,22,26,10
36329,0.081,0.403,-0.884,0.26,-0.01,-9.85,22,26,10
36330,0.264,0.280,-0.518,0.26,-0.01,-9.85,20,28,12
36331,0.203,0.219,0.215,0.26,-0.01,-9.77,20,28,12
36332,0.142,0.158,0.581,0.26,-0.01,-9.77,20,30,8
36333,-0.102,-0.086,0.337,0.26,-0.01,-9.85,20,30,8
36334,-0.468,-0.025,-0.579,0.26,-0.01,-9.85,21,29,11
36335,-0.285,0.036,-0.945,0.26,-0.01,-9.85,21,29,11
36336,-0.041,-0.025,-1.006,0.26,-0.01,-9.85,25,23,11
36337,-0.163,-0.025,-0.884,0.26,-0.01,-9.85,25,23,11
36338,-0.102,-0.147,-0.274,0.26,-0.01,-9.85,15,29,9
36339,0.386,-0.147,0.459,0.26,-0.01,-9.85,15,29,9
36340,0.569,0.158,0.642,0.26,-0.01,-9.85,19,25,9
36341,0.386,0.280,0.092,0.26,-0.01,-9.85,19,25,9
36342,0.264,0.342,-0.213,0.26,0.07,-9.85,18,28,14
36343,0.081,0.403,-0.457,0.33,0.07,-9.85,18,28,14
36344,-0.285,0.097,-0.274,0.33,0.07,-9.85,14,22,6
36345,-0.529,-0.086,-0.152,0.33,0.07,-9.85,14,22,6
36346,-0.529,-0.208,0.276,0.33,0.07,-9.85,19,29,9
36347,-0.224,-0.147,0.337,0.33,0.07,-9.85,19,29,9
36348,0.264,-0.330,0.154,0.26,-0.01,-9.85,18,30,8
36349,0.508,-0.269,0.092,0.26,-0.01,-9.85,18,30,8
36350,0.692,-0.208,-0.091,0.26,-0.01,-9.85,20,24,12
36351,0.508,0.219,-0.335,0.26,-0.01,-9.93,20,24,12
36352,0.081,0.280,-0.091,0.26,-0.01,-9.85,20,30,10
36353,-0.224,0.342,0.031,0.26,-0.01,-9.85,20,30,10
36354,-0.224,0.280,0.092,0.26,-0.01,-9.85,21,27,9
36355,-0.224,0.219,0.031,0.26,-0.01,-9.85,21,27,9
36356,-0.041,0.158,-0.152,0.26,-0.01,-9.85,20,30,8
36357,0.081,-0.147,-0.152,0.26,-0.01,-9.85,20,30,8
36358,0.203,-0.147,-0.274,0.26,-0.01,-9.85,21,25,5
36359,0.081,-0.025,-0.213,0.26,-0.01,-9.85,21,25,5
36360,0.081,-0.086,0.031,0.26,-0.01,-9.85,18,26,4
36361,-0.102,0.036,0.092,0.26,-0.01,-9.85,18,26,4
36362,-0.041,-0.025,0.215,0.33,-0.01,-9.85,24,26,6
36363,0.081,0.158,0.031,0.26,-0.01,-9.85,24,26,6
36364,0.142,-0.025,0.031,0.26,-0.01,-9.85,17,29,11
36365,0.264,-0.025,-0.030,0.26,-0.01,-9.85,17,29,11
36366,0.325,0.036,0.031,0.26,-0.01,-9.85,17,29,7
36367,0.203,0.158,0.031,0.26,-0.01,-9.85,17,29,7
36368,0.081,0.097,-0.030,0.26,-0.01,-9.85,18,26,10
36369,-0.102,0.097,0.031,0.26,-0.01,-9.85,18,26,10
36370,-0.102,0.158,0.031,0.26,-0.01,-9.85,19,23,5
36371,-0.224,0.158,-0.152,0.26,-0.01,-9.85,19,23,5
36372,-0.102,0.036,-0.030,0.18,-0.01,-9.77,16,24,12
36373,0.081,-0.025,0.031,0.18,-0.01,-9.85,16,24,12
36374,0.203,-0.086,-0.030,0.18,-0.01,-9.85,19,29,9
36375,0.325,-0.086,0.031,0.18,-0.01,-9.85,19,29,9
36376,0.142,-0.086,0.092,0.26,-0.01,-9.85,21,23,9
36377,0.081,-0.025,0.031,0.26,-0.01,-9.85,21,23,9
36378,-0.041,0.036,0.031,0.26,-0.01,-9.85,18,26,10
36379,-0.102,0.219,0.031,0.26,-0.01,-9.85,18,26,10
36380,-0.163,0.097,-0.152,0.26,-0.01,-9.85,21,25,7
36381,-0.041,0.158,-0.030,0.26,-0.01,-9.85,21,25,7
36382,0.081,-0.025,0.031,0.26,-0.01,-9.85,20,26,12
36383,0.142,0.036,0.031,0.26,-0.01,-9.85,20,26,12
36384,0.081,0.036,0.031,0.26,-0.01,-9.85,21,25,11
36385,0.142,0.036,0.031,0.26,-0.01,-9.85,21,25,11
36386,0.203,-0.086,-0.091,0.26,-0.01,-9.85,16,26,12
36387,0.142,0.036,0.031,0.26,-0.01,-9.85,16,26,12
36388,0.020,0.158,-0.152,0.26,-0.01,-9.85,23,27,9
36389,0.020,0.219,-0.030,0.26,-0.01,-9.85,23,27,9
36390,0.203,0.036,-0.030,0.26,-0.01,-9.85,23,25,9
36391,0.081,0.036,0.031,0.26,-0.01,-9.85,23,25,9
36392,0.081,-0.025,-0.091,0.26,-0.01,-9.85,17,23,7
36393,0.081,-0.025,0.031,0.26,-0.01,-9.85,17,23,7
36394,-0.102,0.036,-0.030,0.26,-0.01,-9.85,17,29,11
36395,-0.041,0.158,0.031,0.26,-0.01,-9.85,17,29,11
36396,0.020,-0.086,0.092,0.26,0.07,-9.85,18,30,14
36397,0.020,0.097,0.031,0.26,0.07,-9.85,18,30,14
36398,0.142,0.158,0.154,0.26,0.07,-9.77,19,25,7
36399,0.203,0.036,0.031,0.26,0.07,-9.85,19,25,7
36400,0.142,-0.025,-0.091,0.26,0.07,-9.77,23,21,7
36401,0.142,-0.025,-0.030,0.26,-0.01,-9.77,23,21,7
36402,0.020,0.158,-0.030,0.26,0.07,-9.85,23,27,11
36403,0.142,0.097,0.031,0.26,0.07,-9.85,23,27,11
36404,0.020,-0.025,0.031,0.26,0.07,-9.85,19,27,9
36405,0.020,0.097,0.031,0.26,-0.01,-9.85,19,27,9
36406,0.020,0.097,-0.030,0.26,-0.01,-9.85,20,24,8
36407,0.020,0.097,0.031,0.26,-0.01,-9.85,20,24,8
36408,0.081,0.158,-0.152,0.26,-0.01,-9.85,19,25,13
36409,0.142,0.158,-0.091,0.26,-0.01,-9.85,19,25,13
36410,0.203,-0.025,0.031,0.26,-0.01,-9.85,19,31,7
36411,0.081,0.036,0.092,0.26,-0.01,-9.85,19,31,7
36412,0.081,0.097,0.031,0.26,-0.01,-9.85,19,27,11
36413,0.081,0.036,-0.091,0.26,-0.01,-9.85,19,27,11
36414,0.020,-0.025,-0.091,0.26,-0.01,-9.85,19,25,7
36415,0.142,-0.086,0.092,0.26,-0.01,-9.85,19,25,7
36416,0.081,0.036,-0.030,0.26,-0.01,-9.77,23,27,13
36417,0.081,0.158,-0.030,0.26,-0.01,-9.77,23,27,13
36418,0.081,0.036,-0.030,0.26,-0.01,-9.77,19,25,13
36419,0.203,-0.025,0.154,0.26,-0.01,-9.77,19,25,13
36420,0.142,-0.025,-0.030,0.26,-0.01,-9.77,23,23,9
36421,0.081,0.036,0.092,0.26,-0.01,-9.85,23,23,9
36422,0.081,0.097,-0.091,0.26,-0.01,-9.77,22,28,10
36423,0.142,0.036,-0.152,0.26,-0.01,-9.85,22,28,10
36424,0.142,0.158,0.031,0.26,-0.01,-9.77,21,35,11
36425,0.020,-0.025,0.031,0.26,-0.01,-9.77,21,35,11
36426,0.081,0.097,0.154,0.26,-0.01,-9.77,20,30,8
36427,0.142,0.036,-0.030,0.26,-0.01,-9.77,20,30,8
36428,0.203,-0.025,0.031,0.26,-0.01,-9.77,19,25,5
36429,0.020,0.097,-0.091,0.26,-0.01,-9.85,19,25,5
36430,0.142,0.036,-0.091,0.26,-0.01,-9.85,16,26,4
36431,0.081,0.036,0.031,0.26,-0.01,-9.85,16,26,4
36432,0.081,0.036,-0.091,0.26,-0.01,-9.85,23,27,7
36433,0.081,-0.025,-0.091,0.26,-0.01,-9.85,23,27,7
36434,0.142,-0.025,-0.030,0.26,-0.01,-9.85,17,27,11
36435,0.020,0.097,-0.030,0.26,-0.01,-9.85,17,27,11
36436,0.081,0.036,-0.030,0.26,-0.01,-9.85,15,25,9
36437,0.081,0.036,0.154,0.26,-0.01,-9.85,15,25,9
36438,0.020,-0.025,-0.030,0.26,-0.01,-9.85,22,24,6
36439,0.081,0.036,-0.091,0.26,-0.01,-9.85,22,24,6
36440,0.081,0.036,-0.030,0.26,-0.01,-9.85,16,26,10
36441,0.142,0.097,-0.091,0.26,-0.01,-9.85,16,26,10
36442,0.142,0.097,0.092,0.26,-0.01,-9.85,15,27,9
36443,0.081,-0.025,-0.091,0.26,-0.01,-9.85,15,27,9
36444,0.020,0.036,-0.030,0.26,-0.01,-9.85,19,25,5
36445,0.081,-0.025,-0.091,0.26,-0.01,-9.85,19,25,5
36446,0.081,-0.086,0.031,0.26,-0.01,-9.77,23,25,7
36447,0.020,0.036,0.031,0.26,-0.01,-9.85,23,25,7
36448,0.081,-0.147,-0.030,0.26,-0.01,-9.77,17,23,11
36449,0.081,0.097,0.031,0.26,-0.01,-9.77,17,23,11
36450,0.081,0.036,0.031,0.26,-0.01,-9.77,18,18,10
36451,0.142,0.036,0.092,0.26,-0.01,-9.77,18,18,10
36452,0.081,0.036,0.092,0.26,-0.01,-9.77,19,25,9
36453,0.020,0.219,-0.030,0.26,-0.01,-9.77,19,25,9
36454,0.081,-0.025,0.031,0.26,-0.01,-9.77,18,24,8
36455,0.142,0.158,-0.152,0.26,-0.01,-9.77,18,24,8
36456,0.020,-0.086,-0.091,0.26,-0.01,-9.85,17,27,9
36457,0.081,0.097,-0.091,0.26,-0.01,-9.85,17,27,9
36458,0.081,0.158,-0.091,0.26,-0.01,-9.85,21,25,7
36459,0.142,-0.025,0.031,0.26,-0.01,-9.85,21,25,7
36460,0.081,0.158,0.031,0.26,-0.01,-9.85,18,26,10
36461,0.203,0.036,0.031,0.26,-0.01,-9.85,18,26,10
36462,0.081,0.097,0.092,0.26,-0.01,-9.85,17,25,11
36463,0.081,-0.086,0.154,0.26,-0.01,-9.85,17,25,11
36464,0.081,0.158,-0.030,0.26,-0.01,-9.85,23,27,9
36465,0.081,0.036,-0.030,0.26,-0.01,-9.85,23,27,9
36466,0.081,-0.025,-0.030,0.26,-0.01,-9.85,12,24,12
36467,0.142,0.158,-0.030,0.26,-0.01,-9.85,12,24,12
36468,0.142,0.097,0.092,0.26,-0.01,-9.85,17,25,7
36469,0.081,0.097,-0.030,0.26,-0.01,-9.85,17,25,7
36470,0.081,-0.025,0.031,0.26,-0.01,-9.77,14,22,10
36471,0.081,0.097,-0.091,0.26,-0.01,-9.77,14,22,10
36472,0.081,0.036,-0.030,0.26,-0.01,-9.77,20,28,18
36473,0.142,0.036,0.031,0.26,-0.01,-9.77,20,28,18
36474,0.142,-0.025,-0.030,0.26,-0.01,-9.77,20,26,10
36475,0.081,0.036,-0.091,0.26,-0.01,-9.77,20,26,10
36476,0.081,0.097,0.031,0.26,-0.01,-9.77,24,24,6
36477,0.020,0.036,0.092,0.26,-0.01,-9.77,24,24,6
36478,0.081,0.097,0.092,0.26,-0.01,-9.85,21,25,13
36479,0.081,-0.086,-0.091,0.26,-0.01,-9.85,21,25,13
36480,0.142,0.036,-0.030,0.26,-0.01,-9.85,20,30,6
36481,0.081,0.036,0.092,0.26,-0.01,-9.85,20,30,6
36482,0.142,0.097,-0.030,0.26,-0.01,-9.85,21,29,13
36483,0.142,0.036,-0.030,0.26,-0.01,-9.85,21,29,13
36484,0.142,0.036,-0.091,0.26,-0.01,-9.85,19,25,9
36485,0.020,-0.025,-0.030,0.26,-0.01,-9.85,19,25,9
36486,-0.041,0.097,-0.030,0.26,-0.01,-9.85,20,24,6
36487,0.081,0.097,-0.030,0.26,-0.01,-9.85,20,24,6
36488,0.081,0.036,-0.152,0.26,-0.01,-9.85,21,29,7
36489,0.020,0.097,-0.030,0.26,-0.01,-9.85,21,29,7
36490,0.081,0.036,-0.030,0.26,-0.01,-9.85,21,29,5
36491,0.142,-0.086,0.031,0.26,-0.01,-9.85,21,29,5
36492,0.081,0.036,-0.030,0.26,-0.01,-9.85,15,27,7
36493,0.081,0.097,0.031,0.26,-0.01,-9.93,15,27,7
36494,0.142,0.097,0.031,0.26,-0.01,-9.93,19,23,7
36495,0.081,0.158,0.092,0.26,-0.01,-9.85,19,23,7
36496,0.081,0.036,-0.030,0.26,-0.01,-9.85,20,26,12
36497,0.142,0.097,0.092,0.26,-0.01,-9.85,20,26,12
36498,0.142,-0.086,0.031,0.26,-0.01,-9.85,16,22,12
36499,0.081,0.036,-0.030,0.26,-0.01,-9.85,16,22,12
36500,0.020,0.036,-0.030,0.26,-0.01,-9.85,22,20,10
36501,0.020,0.036,0.031,0.26,-0.01,-9.85,22,20,10
36502,0.020,-0.025,0.031,0.26,-0.01,-9.85,21,27,11
36503,0.020,-0.086,0.031,0.26,-0.01,-9.85,21,27,11
36504,0.142,0.036,-0.030,0.26,-0.01,-9.85,22,24,8
36505,0.081,0.097,-0.091,0.26,-0.01,-9.85,22,24,8
36506,0.142,0.097,-0.030,0.26,-0.01,-9.93,21,29,7
36507,0.142,-0.025,-0.030,0.26,-0.01,-9.85,21,29,7
36508,0.142,0.158,-0.030,0.26,-0.01,-9.85,18,22,10
36509,0.081,-0.025,0.031,0.26,-0.01,-9.93,18,22,10
36510,0.081,0.036,-0.091,0.26,-0.01,-9.85,22,26,12
36511,-0.041,-0.025,0.031,0.33,-0.01,-9.85,22,26,12
36512,0.081,-0.025,-0.030,0.26,-0.01,-9.85,18,28,10
36513,0.142,-0.025,0.031,0.26,-0.01,-9.85,18,28,10
36514,0.142,-0.025,-0.030,0.26,-0.01,-9.77,23,25,7
36515,0.142,-0.025,-0.030,0.26,-0.01,-9.85,23,25,7
36516,0.081,0.158,0.031,0.26,-0.01,-9.85,23,25,9
36517,0.081,-0.086,-0.030,0.26,-0.01,-9.85,23,25,9
36518,0.081,0.036,-0.091,0.26,-0.01,-9.77,25,25,9
36519,0.142,0.097,-0.091,0.26,-0.01,-9.85,25,25,9
36520,0.020,0.097,-0.030,0.26,-0.01,-9.85,23,25,15
36521,0.081,0.036,-0.030,0.26,-0.01,-9.85,23,25,15
36522,0.020,-0.025,0.031,0.26,-0.01,-9.85,20,28,14
36523,0.020,-0.086,0.031,0.26,-0.01,-9.85,20,28,14
36524,0.081,0.036,-0.030,0.26,-0.01,-9.85,20,28,12
36525,0.081,0.097,0.031,0.26,-0.01,-9.85,20,28,12
36526,0.081,0.036,0.092,0.26,-0.01,-9.77,18,22,10
36527,0.020,0.158,-0.091,0.26,-0.01,-9.77,18,22,10
36528,-0.041,-0.025,-0.030,0.26,-0.01,-9.85,22,26,8
36529,0.081,-0.025,0.031,0.26,-0.01,-9.85,22,26,8
36530,0.081,-0.025,0.031,0.26,-0.01,-9.85,19,25,5
36531,0.203,0.036,0.031,0.26,-0.01,-9.77,19,25,5
36532,0.142,0.097,-0.091,0.26,-0.01,-9.77,19,29,9
36533,0.081,0.036,-0.030,0.26,-0.01,-9.85,19,29,9
36534,0.081,-0.086,0.031,0.26,-0.09,-9.85,22,26,8
36535,0.142,0.036,-0.030,0.26,-0.01,-9.85,22,26,8
36536,-0.041,-0.025,0.092,0.26,-0.01,-9.77,15,25,13
36537,0.081,0.036,0.031,0.26,-0.09,-9.77,15,25,13
36538,0.081,0.097,0.031,0.26,-0.01,-9.77,14,24,8
36539,0.142,0.036,-0.030,0.26,-0.01,-9.77,14,24,8
36540,0.081,0.036,0.031,0.26,-0.01,-9.85,22,26,8
36541,0.142,0.036,-0.030,0.26,-0.01,-9.85,22,26,8
36542,0.020,0.036,-0.091,0.26,-0.01,-9.85,24,18,10
36543,0.081,0.036,0.092,0.26,-0.01,-9.85,24,18,10
36544,0.081,0.036,-0.030,0.26,-0.01,-9.85,22,24,8
36545,-0.041,-0.086,-0.030,0.26,-0.01,-9.85,22,24,8
36546,0.081,-0.086,0.031,0.26,-0.01,-9.85,19,35,13
36547,0.020,0.036,-0.091,0.26,-0.01,-9.85,19,35,13
36548,0.081,-0.025,-0.091,0.26,-0.01,-9.85,23,25,11
36549,0.020,0.097,-0.030,0.26,-0.01,-9.77,23,25,11
36550,0.264,-0.025,0.092,0.26,-0.01,-9.85,22,28,10
36551,0.203,0.158,-0.030,0.26,-0.01,-9.77,22,28,10
36552,0.142,0.158,-0.152,0.26,-0.01,-9.85,17,27,11
36553,0.203,0.097,0.031,0.26,-0.01,-9.77,17,27,11
36554,0.203,0.280,0.031,0.26,-0.01,-9.77,19,29,13
36555,0.081,0.036,-0.091,0.26,-0.01,-9.77,19,29,13
36556,-0.163,0.097,-0.030,0.26,0.07,-9.77,20,26,2
36557,-0.041,0.036,0.031,0.26,-0.01,-9.85,20,26,2
36558,0.081,-0.025,0.154,0.26,-0.01,-9.77,22,26,10
36559,0.020,-0.147,0.031,0.26,-0.01,-9.85,22,26,10
36560,0.142,-0.086,-0.091,0.26,-0.01,-9.85,15,25,7
36561,0.203,-0.086,-0.091,0.26,-0.01,-9.85,15,25,7
36562,0.325,-0.025,-0.091,0.26,-0.01,-9.85,16,28,12
36563,0.264,0.036,0.092,0.26,-0.01,-9.85,16,28,12
36564,0.020,0.158,-0.030,0.26,-0.01,-9.85,15,27,11
36565,0.081,0.036,-0.152,0.26,-0.01,-9.85,15,27,11
36566,-0.041,0.036,-0.030,0.26,-0.01,-9.85,21,35,9
36567,-0.224,0.097,0.031,0.26,-0.01,-9.85,21,35,9
36568,-0.224,0.036,-0.091,0.26,-0.01,-9.85,17,25,9
36569,-0.224,0.036,0.092,0.26,-0.01,-9.85,17,25,9
36570,0.020,-0.025,0.215,0.26,-0.01,-9.85,21,23,7
36571,0.264,-0.208,-0.030,0.26,-0.01,-9.85,21,23,7
36572,0.386,0.036,-0.213,0.26,-0.01,-9.85,23,31,9
36573,0.386,0.036,-0.091,0.26,-0.01,-9.85,23,31,9
36574,0.203,0.097,0.092,0.26,-0.01,-9.85,18,30,8
36575,-0.102,-0.086,0.215,0.18,-0.01,-9.85,18,30,8
36576,-0.102,0.158,0.276,0.26,-0.01,-9.85,16,24,6
36577,-0.224,0.342,-0.030,0.26,-0.01,-9.85,16,24,6
36578,-0.163,0.219,-0.335,0.26,-0.01,-9.85,19,31,11
36579,-0.102,-0.086,-0.152,0.26,-0.01,-9.85,19,31,11
36580,0.142,-0.086,0.092,0.26,-0.01,-9.85,20,28,14
36581,0.325,-0.025,-0.030,0.26,-0.01,-9.85,20,28,14
36582,0.081,-0.208,-0.152,0.26,-0.01,-9.85,21,21,11
36583,0.081,-0.025,0.092,0.26,-0.01,-9.85,21,21,11
36584,0.142,0.036,0.031,0.26,-0.01,-9.85,18,26,6
36585,0.203,0.097,-0.152,0.26,-0.01,-9.85,18,26,6
36586,0.081,-0.025,-0.152,0.26,-0.01,-9.85,19,27,9
36587,0.203,0.097,0.031,0.26,-0.01,-9.85,19,27,9
36588,0.081,0.219,0.215,0.26,-0.01,-9.85,22,26,6
36589,0.081,0.280,0.031,0.26,-0.01,-9.85,22,26,6
36590,0.020,-0.025,0.031,0.26,-0.01,-9.85,19,27,11
36591,0.020,0.036,0.031,0.26,-0.01,-9.85,19,27,11
36592,0.264,0.097,0.092,0.26,-0.01,-9.85,17,27,9
36593,0.264,-0.147,-0.091,0.26,-0.01,-9.85,17,27,9
