seq,gx,gy,gz,ax,ay,az,mx,my,mz
26706,-0.486,0.056,0.060,-0.00,0.05,-9.77,-8,-4,4
26707,-0.425,0.179,0.060,0.07,0.05,-9.77,-8,-4,4
26708,-0.363,-0.005,-0.062,-0.00,0.05,-9.77,-7,1,5
26709,-0.119,0.117,0.060,0.07,0.05,-9.84,-7,1,5
26710,0.064,0.056,-0.001,0.07,-0.03,-9.77,-9,-1,1
26711,0.308,0.117,-0.123,0.07,-0.03,-9.77,-9,-1,1
26712,0.674,0.179,-0.367,0.07,-0.03,-9.84,-11,-3,3
26713,0.491,0.179,-0.490,0.07,-0.03,-9.84,-11,-3,3
26714,-0.058,-0.127,-0.245,-0.00,-0.03,-9.84,-6,-2,0
26715,-0.547,-0.371,-0.245,-0.00,-0.03,-9.84,-6,-2,0
26716,-0.486,-0.310,0.060,-0.00,-0.03,-9.84,-7,-1,5
26717,-0.608,-0.127,0.182,-0.00,-0.03,-9.84,-7,-1,5
26718,-0.547,-0.127,0.365,-0.00,-0.03,-9.84,-1,-3,5
26719,-0.363,-0.127,0.121,-0.00,-0.03,-9.84,-1,-3,5
26720,0.186,-0.005,-0.001,-0.00,-0.03,-9.84,-9,-3,3
26721,0.552,0.056,-0.062,-0.00,-0.03,-9.84,-9,-3,3
26722,0.674,-0.005,-0.123,-0.00,-0.03,-9.84,-16,0,4
26723,0.613,0.117,0.243,-0.00,-0.03,-9.84,-16,0,4
26724,0.308,0.117,0.243,-0.00,-0.03,-9.84,-10,-6,4
26725,0.186,0.179,0.243,-0.00,-0.03,-9.84,-10,-6,4
26726,0.064,0.301,0.243,-0.00,-0.03,-9.84,-11,-3,3
26727,-0.302,0.301,0.182,-0.00,-0.03,-9.84,-11,-3,3
26728,-0.241,0.362,-0.001,-0.00,-0.03,-9.84,-9,-1,1
26729,0.064,0.240,-0.062,-0.00,-0.03,-9.84,-9,-1,1
26730,-0.119,0.056,0.060,-0.00,-0.03,-9.77,-10,-2,6
26731,-0.180,-0.249,0.182,-0.00,-0.03,-9.77,-10,-2,6
26732,0.003,-0.249,0.182,-0.00,-0.03,-9.77,-15,-3,1
26733,0.369,-0.188,0.121,-0.00,-0.03,-9.84,-15,-3,1
26734,0.552,-0.127,-0.001,-0.00,0.05,-9.77,-13,-9,-3
26735,0.247,-0.188,-0.184,0.07,0.05,-9.77,-13,-9,-3
26736,-0.180,-0.005,-0.306,0.07,0.05,-9.84,-13,-5,1
26737,-0.302,0.240,-0.184,-0.00,0.05,-9.77,-13,-5,1
26738,-0.425,0.301,0.182,-0.00,-0.03,-9.84,-10,-4,4
26739,-0.425,0.240,0.121,-0.00,-0.03,-9.84,-10,-4,4
26740,-0.486,0.240,0.365,-0.00,-0.03,-9.84,-11,-3,7
26741,0.064,0.362,0.304,-0.00,-0.03,-9.84,-11,-3,7
26742,0.613,0.362,-0.001,-0.00,-0.03,-9.84,-6,-4,4
26743,0.552,0.240,-0.245,-0.00,-0.03,-9.84,-6,-4,4
26744,0.491,-0.005,-0.123,-0.00,-0.03,-9.84,-6,-6,-4
26745,0.491,0.056,-0.306,-0.00,-0.03,-9.84,-6,-6,-4
26746,0.552,-0.005,-0.123,-0.00,-0.03,-9.84,-16,-8,-2
26747,0.003,-0.371,-0.001,-0.00,-0.03,-9.84,-16,-8,-2
26748,-0.547,-0.615,-0.062,-0.00,-0.03,-9.84,-15,-1,1
26749,-0.425,-0.310,-0.184,-0.00,-0.03,-9.84,-15,-1,1
26750,-0.180,0.056,-0.245,-0.00,-0.03,-9.84,-12,-6,4
26751,-0.547,0.117,-0.184,-0.00,-0.03,-9.84,-12,-6,4
26752,-0.974,-0.127,-0.123,-0.00,-0.03,-9.84,-9,-3,3
26753,-0.730,0.056,0.243,-0.00,-0.03,-9.84,-9,-3,3
26754,-0.058,0.301,-0.001,-0.00,-0.03,-9.84,-11,-7,5
26755,0.552,0.423,0.182,-0.00,-0.03,-9.84,-11,-7,5
26756,0.674,0.240,0.121,-0.00,-0.03,-9.84,-11,-5,7
26757,1.101,0.117,-0.184,-0.00,-0.03,-9.84,-11,-5,7
26758,1.223,0.240,-0.428,-0.00,-0.03,-9.84,-11,-5,7
26759,0.430,0.056,-0.367,-0.00,-0.03,-9.84,-11,-5,7
26760,-0.302,-0.493,-0.123,-0.00,-0.03,-9.84,-12,-2,2
26761,-0.425,-0.615,0.121,-0.00,-0.03,-9.84,-12,-2,2
26762,-0.241,-0.554,0.304,-0.00,-0.03,-9.84,-13,-3,3
26763,-0.302,-0.371,0.121,-0.08,0.05,-9.84,-13,-3,3
26764,-0.363,-0.249,-0.001,-0.08,-0.03,-9.84,-14,-6,0
26765,-0.119,-0.005,-0.062,-0.08,0.05,-9.84,-14,-6,0
26766,0.064,0.240,-0.184,-0.08,0.05,-9.84,-10,-4,4
26767,-0.058,0.606,-0.062,-0.08,0.05,-9.84,-10,-4,4
26768,-0.547,1.094,0.243,-0.08,0.05,-9.84,-6,-2,6
26769,-0.425,1.216,0.426,-0.00,0.05,-9.92,-6,-2,6
26770,0.247,1.338,0.487,-0.00,-0.03,-9.92,-12,-6,2
26771,0.918,1.094,0.304,-0.00,-0.03,-9.92,-12,-6,2
26772,1.223,0.606,-0.062,-0.00,-0.03,-9.84,-10,-2,2
26773,1.162,-0.005,-0.306,-0.00,0.05,-9.84,-10,-2,2
26774,0.674,-0.737,-0.184,-0.00,-0.03,-9.84,-4,-10,-2
26775,0.003,-1.531,0.060,-0.00,-0.03,-9.84,-4,-10,-2
26776,-0.180,-1.531,0.304,-0.00,0.05,-9.84,-6,-4,2
26777,-0.119,-1.042,0.487,-0.00,0.05,-9.84,-6,-4,2
26778,0.064,-0.554,0.243,-0.00,0.05,-9.84,-9,-1,3
26779,-0.486,-0.066,-0.123,-0.00,0.05,-9.84,-9,-1,3
26780,-0.608,0.545,-0.612,-0.00,0.05,-9.84,-8,0,0
26781,-0.241,1.094,-0.612,-0.00,0.05,-9.84,-8,0,0
26782,0.003,1.216,-0.673,-0.00,0.05,-9.84,-17,-7,-1
26783,-0.241,1.094,-0.306,-0.00,0.05,-9.84,-17,-7,-1
26784,-0.486,0.911,-0.062,-0.00,0.05,-9.84,-11,-3,1
26785,0.125,0.545,-0.062,0.07,0.05,-9.84,-11,-3,1
26786,0.979,0.362,-0.306,0.07,0.05,-9.84,-11,-5,5
26787,0.857,-0.493,-0.673,0.07,0.05,-9.84,-11,-5,5
26788,0.125,-1.103,-0.734,0.07,0.05,-9.84,-15,-5,5
26789,-0.119,-1.408,-0.673,0.07,0.05,-9.84,-15,-5,5
26790,0.186,-1.653,-0.062,0.07,0.05,-9.84,-7,-5,-1
26791,-0.119,-1.836,0.365,-0.00,0.05,-9.84,-7,-5,-1
26792,-0.119,-1.653,0.243,-0.00,0.05,-9.84,-9,-5,7
26793,-0.119,-1.042,0.182,-0.00,0.05,-9.84,-9,-5,7
26794,-0.119,-0.188,0.060,-0.00,0.05,-9.84,-10,0,2
26795,0.308,0.362,-0.428,-0.00,0.05,-9.84,-10,0,2
26796,0.430,0.972,-0.428,-0.00,0.12,-9.84,-5,-3,1
26797,0.064,1.277,-0.428,-0.00,0.05,-9.84,-5,-3,1
26798,-0.486,1.216,-0.001,-0.00,0.05,-9.77,-11,-7,5
26799,-0.547,0.850,0.548,-0.00,0.05,-9.77,-11,-7,5
26800,0.003,0.606,0.670,-0.00,0.05,-9.84,-9,-3,9
26801,0.430,0.423,0.609,-0.00,-0.03,-9.77,-9,-3,9
26802,0.552,-0.066,0.304,-0.00,-0.03,-9.77,-14,0,6
26803,0.735,-0.310,0.060,-0.00,-0.03,-9.77,-14,0,6
26804,0.613,-0.432,-0.001,-0.00,-0.03,-9.77,-8,-2,4
26805,0.308,-0.554,0.121,-0.00,-0.03,-9.77,-8,-2,4
26806,0.064,-0.615,0.243,-0.00,0.05,-9.77,-7,3,5
26807,0.186,0.056,0.243,-0.00,0.05,-9.77,-7,3,5
26808,-0.241,0.545,0.426,-0.00,0.05,-9.77,-10,-6,4
26809,-0.852,0.545,0.243,-0.00,0.05,-9.77,-10,-6,4
26810,-0.363,0.728,0.304,0.07,0.05,-9.77,-15,-3,3
26811,0.247,0.667,-0.062,-0.00,0.05,-9.77,-15,-3,3
26812,0.674,0.667,-0.306,-0.00,0.05,-9.84,-13,-5,3
26813,0.491,0.240,-0.245,-0.00,0.05,-9.77,-13,-5,3
26814,0.125,-0.249,-0.001,-0.00,0.05,-9.84,-5,-3,1
26815,0.552,-0.432,0.243,-0.00,0.05,-9.84,-5,-3,1
26816,0.674,-0.493,0.182,-0.00,0.05,-9.84,-7,-7,3
26817,-0.058,-0.371,0.121,-0.00,0.05,-9.84,-7,-7,3
26818,-0.913,-0.493,-0.001,-0.00,0.05,-9.84,-6,-4,4
26819,-0.791,-0.310,-0.123,-0.00,0.05,-9.84,-6,-4,4
26820,-0.302,-0.127,-0.001,-0.00,0.05,-9.84,-4,-6,2
26821,-0.058,-0.005,-0.062,-0.00,0.05,-9.84,-4,-6,2
26822,0.064,-0.188,-0.184,-0.00,0.05,-9.84,-10,-6,6
26823,0.125,-0.005,-0.001,-0.00,-0.03,-9.77,-10,-6,6
26824,0.125,-0.249,0.060,-0.00,-0.03,-9.77,-14,-4,4
26825,0.247,-0.249,0.060,-0.00,-0.03,-9.77,-14,-4,4
26826,0.613,-0.371,0.060,-0.00,-0.03,-9.77,-11,-3,3
26827,0.552,-0.005,-0.062,-0.08,-0.03,-9.77,-11,-3,3
26828,-0.119,0.423,-0.123,-0.08,-0.03,-9.77,-11,1,1
26829,-0.363,0.728,-0.062,-0.00,-0.03,-9.84,-11,1,1
26830,-0.058,0.850,-0.001,-0.00,-0.03,-9.84,-11,-1,-3
26831,-0.180,0.789,0.121,-0.00,-0.03,-9.84,-11,-1,-3
26832,-0.669,0.911,0.121,-0.00,-0.03,-9.84,-9,-3,5
26833,-0.180,0.789,0.487,-0.00,-0.03,-9.84,-9,-3,5
26834,0.674,0.056,0.243,-0.00,-0.03,-9.84,-9,-5,7
26835,0.735,-0.310,-0.001,0.07,-0.03,-9.84,-9,-5,7
26836,0.613,-0.615,-0.184,-0.00,-0.03,-9.84,-10,2,6
26837,0.674,-1.164,-0.245,-0.00,0.05,-9.77,-10,2,6
26838,0.430,-0.981,-0.184,-0.00,0.05,-9.77,-11,-5,7
26839,0.308,-0.493,-0.184,-0.00,0.05,-9.77,-11,-5,7
26840,-0.363,-0.249,-0.001,-0.00,0.05,-9.77,-7,-3,5
26841,-1.035,-0.005,0.060,-0.00,0.05,-9.77,-7,-3,5
26842,-1.340,0.423,0.243,-0.08,0.05,-9.84,-9,-3,3
26843,-0.913,0.850,0.426,-0.08,-0.03,-9.84,-9,-3,3
26844,-0.241,1.277,0.426,-0.08,-0.03,-9.84,-11,-5,3
26845,0.369,1.338,0.731,-0.08,-0.03,-9.84,-11,-5,3
26846,1.101,1.155,0.609,-0.00,-0.03,-9.84,-9,-5,1
26847,1.162,0.728,0.121,-0.08,-0.11,-9.84,-9,-5,1
26848,1.101,0.301,0.060,-0.00,-0.03,-9.84,-12,-2,2
26849,1.162,-0.005,-0.245,-0.00,-0.03,-9.84,-12,-2,2
26850,1.285,-0.310,-0.367,-0.00,-0.03,-9.84,-9,-5,1
26851,0.430,-0.493,-0.062,0.07,0.05,-9.84,-9,-5,1
26852,-0.791,-0.920,0.243,0.07,0.05,-9.77,-10,-6,-4
26853,-1.523,-0.920,0.060,0.07,0.05,-9.77,-10,-6,-4
26854,-1.340,-0.615,0.121,0.07,0.05,-9.84,-12,-8,0
26855,-0.730,-0.554,-0.062,0.07,0.05,-9.84,-12,-8,0
26856,-0.241,-0.249,-0.184,0.07,0.05,-9.77,-13,-3,-3
26857,-0.241,0.423,0.121,0.07,0.05,-9.77,-13,-3,-3
26858,0.125,0.667,0.365,0.07,-0.03,-9.84,-8,-10,6
26859,1.040,0.606,0.243,0.07,-0.03,-9.84,-8,-10,6
26860,1.712,0.545,-0.367,-0.00,0.05,-9.84,-12,-2,2
26861,1.285,0.911,-0.490,-0.00,0.05,-9.77,-12,-2,2
26862,0.247,0.545,-0.184,0.07,0.05,-9.77,-13,-5,3
26863,0.247,0.056,-0.001,0.07,0.05,-9.77,-13,-5,3
26864,0.186,-0.066,0.426,0.07,0.05,-9.77,-6,-6,6
26865,-0.852,-0.493,0.487,-0.00,0.05,-9.77,-6,-6,6
26866,-1.096,-0.554,0.182,-0.00,0.05,-9.77,-10,-4,2
26867,-1.035,-0.554,0.243,-0.00,0.05,-9.77,-10,-4,2
26868,-0.241,-0.554,0.365,-0.00,0.05,-9.77,-10,-4,4
26869,0.796,-0.554,0.060,-0.00,0.05,-9.77,-10,-4,4
26870,0.674,-0.432,0.243,-0.00,0.05,-9.77,-12,-2,6
26871,-0.058,-0.005,0.121,-0.00,0.05,-9.77,-12,-2,6
26872,0.613,0.423,-0.001,-0.00,0.05,-9.77,-7,-5,5
26873,1.285,0.362,0.304,0.07,0.05,-9.77,-7,-5,5
26874,0.796,0.423,-0.001,-0.00,0.05,-9.77,-6,-6,-2
26875,0.552,0.606,-0.306,-0.00,0.05,-9.84,-6,-6,-2
26876,-0.180,0.606,-0.001,-0.00,0.05,-9.77,-7,-1,11
26877,-0.669,0.179,0.243,-0.00,0.05,-9.77,-7,-1,11
26878,-0.241,-0.127,0.304,-0.00,0.05,-9.77,-9,-7,-1
26879,0.369,0.240,0.060,-0.00,0.05,-9.77,-9,-7,-1
26880,0.247,0.179,-0.001,-0.00,0.05,-9.77,-11,-5,3
26881,-0.058,-0.432,-0.123,-0.00,0.05,-9.77,-11,-5,3
26882,-0.058,-0.127,-0.306,-0.00,0.05,-9.77,-13,-3,1
26883,0.796,0.545,-0.306,0.07,0.05,-9.84,-13,-3,1
26884,0.796,0.545,-0.062,0.07,0.05,-9.84,-8,-4,4
26885,-0.363,-0.188,-0.245,-0.00,0.05,-9.77,-8,-4,4
26886,-0.791,-0.066,-0.551,0.07,0.05,-9.77,-14,-4,0
26887,0.125,0.850,-0.612,0.07,0.05,-9.84,-14,-4,0
26888,0.247,0.301,-0.306,0.07,0.05,-9.84,-2,-8,6
26889,-0.486,-0.615,-0.123,0.07,0.05,-9.77,-2,-8,6
26890,-0.913,-0.920,-0.245,-0.00,0.05,-9.77,-13,-5,-3
26891,-0.852,-0.676,0.060,-0.00,0.05,-9.77,-13,-5,-3
26892,0.064,-0.798,0.304,-0.08,-0.03,-9.77,-10,-6,4
26893,0.796,-0.554,0.121,-0.00,-0.03,-9.77,-10,-6,4
26894,0.796,-0.005,0.670,-0.08,-0.03,-9.84,-13,-1,1
26895,0.552,-0.188,0.548,-0.08,-0.03,-9.84,-13,-1,1
26896,0.369,0.179,0.182,-0.16,-0.03,-9.84,-7,-11,9
26897,0.308,1.399,0.121,-0.08,-0.03,-9.77,-7,-11,9
26898,0.674,2.193,0.365,-0.08,-0.03,-9.84,-12,-12,6
26899,1.101,1.704,0.304,-0.00,-0.03,-9.84,-12,-12,6
26900,0.308,1.460,0.060,-0.00,0.05,-9.77,-1,-7,3
26901,-0.547,1.765,-0.245,-0.00,0.05,-9.77,-1,-7,3
26902,-0.852,1.033,-0.367,0.07,0.05,-9.77,-14,-6,0
26903,-0.791,-0.371,0.365,0.07,0.05,-9.77,-14,-6,0
26904,-0.180,-1.469,0.365,0.07,0.05,-9.77,-11,-9,9
26905,0.308,-1.592,0.121,0.07,0.05,-9.77,-11,-9,9
26906,0.003,-1.469,0.365,-0.00,0.05,-9.77,-6,-6,4
26907,-0.058,-2.080,0.426,-0.00,-0.03,-9.77,-6,-6,4
26908,0.613,-2.080,0.487,-0.08,-0.03,-9.84,-4,-2,2
26909,0.979,-0.493,0.365,-0.08,-0.03,-9.84,-4,-2,2
26910,0.735,0.972,0.487,-0.08,-0.03,-9.84,-9,-5,1
26911,0.186,1.094,0.731,-0.08,-0.03,-9.84,-9,-5,1
26912,0.003,1.521,0.426,-0.08,0.05,-9.84,-8,-12,6
26913,0.308,2.376,0.243,-0.08,0.05,-9.84,-8,-12,6
26914,0.430,2.925,-0.001,-0.00,0.05,-9.84,-8,-6,4
26915,-0.302,2.315,-0.062,-0.00,0.05,-9.84,-8,-6,4
26916,-0.363,1.521,0.243,0.07,0.05,-9.84,-13,-1,5
26917,0.247,0.117,0.426,0.07,0.05,-9.84,-13,-1,5
26918,0.125,-0.859,0.243,0.07,0.05,-9.77,-8,-6,4
26919,1.407,-1.103,-2.076,0.15,0.20,-9.77,-8,-6,4
26920,3.543,-1.286,-6.837,0.15,0.43,-9.77,-5,-5,5
26921,-3.232,-2.873,1.525,0.15,0.05,-9.77,-5,-5,5
26922,-14.951,-4.399,-0.184,0.07,-0.41,-9.77,-10,-8,2
26923,-9.214,-4.094,-3.358,-0.00,-0.18,-9.77,-10,-8,2
26924,12.943,0.728,-5.800,-0.08,0.51,-9.92,-11,-7,5
26925,18.497,3.963,1.342,-0.16,0.51,-9.92,-11,-7,5
26926,-3.232,2.864,5.553,-0.08,-0.11,-9.77,-9,-7,5
26927,-17.698,-1.408,-3.175,-0.00,-0.26,-9.69,-9,-7,5
26928,-7.017,-4.338,0.182,-0.08,-0.26,-9.77,-10,-4,4
26929,7.327,1.460,3.661,-0.16,-0.18,-9.92,-10,-4,4
26930,8.060,8.052,-1.039,-0.23,0.20,-10.00,-12,0,-2
26931,0.247,5.428,-0.367,-0.16,0.28,-9.92,-12,0,-2
26932,-3.232,-0.188,-1.100,-0.08,-0.26,-9.77,-9,-9,7
26933,0.003,-3.667,-0.306,-0.00,-0.64,-9.61,-9,-9,7
26934,3.177,-2.751,0.304,-0.00,-0.18,-9.69,-10,-2,6
26935,1.651,-1.286,0.731,-0.08,0.43,-9.92,-10,-2,6
26936,-0.913,-2.080,1.525,-0.08,0.28,-9.92,-14,-10,0
26937,-1.462,-3.667,1.342,-0.08,-0.03,-9.77,-14,-10,0
26938,-0.363,-2.385,-0.917,-0.00,-0.18,-9.69,-7,-1,7
26939,-0.425,0.484,-2.626,-0.00,0.12,-9.77,-7,-1,7
26940,0.186,1.155,-0.490,-0.08,0.35,-9.84,-10,-2,2
26941,0.491,0.117,1.281,-0.23,0.28,-9.84,-10,-2,2
26942,-0.669,0.117,1.036,-0.31,-0.03,-9.77,-9,-3,7
26943,-1.767,1.704,0.975,-0.23,-0.18,-9.77,-9,-3,7
26944,-0.913,3.413,0.243,-0.16,-0.11,-9.84,-10,-8,6
26945,1.834,3.597,-0.001,-0.08,0.05,-9.92,-10,-8,6
26946,2.261,3.902,0.365,-0.08,0.05,-9.92,-14,-4,6
26947,-0.791,4.146,-0.734,-0.00,-0.03,-9.84,-14,-4,6
26948,-1.584,1.033,0.731,0.07,-0.11,-9.77,-11,-7,5
26949,0.491,-2.507,1.342,0.15,-0.11,-9.84,-11,-7,5
26950,1.468,-3.789,1.891,0.23,0.05,-9.84,-5,-3,5
26951,0.918,-4.094,1.220,0.23,0.05,-9.84,-5,-3,5
26952,1.162,-5.742,-0.367,0.07,0.05,-9.77,-7,-7,1
26953,1.468,-8.367,0.365,-0.08,0.05,-9.69,-7,-7,1
26954,0.430,-7.024,-0.367,-0.23,0.05,-9.69,-6,-4,2
26955,-0.302,-1.714,-1.344,-0.31,0.20,-9.77,-6,-4,2
26956,-0.363,2.132,0.975,-0.31,0.20,-9.84,-3,-1,9
26957,-1.828,3.291,2.257,-0.31,0.12,-9.92,-3,-1,9
26958,-2.683,5.061,0.670,-0.31,0.05,-9.84,-8,-4,2
26959,-2.744,8.357,-0.795,-0.23,0.05,-9.84,-8,-4,2
26960,-2.500,9.395,-0.978,-0.16,0.05,-9.92,-8,-2,8
26961,-0.302,7.076,-0.612,-0.00,0.05,-9.92,-8,-2,8
26962,3.421,3.841,0.487,0.15,0.05,-9.92,-8,-2,2
26963,4.153,0.789,1.586,0.15,-0.11,-9.92,-8,-2,2
26964,1.101,-3.179,2.135,0.15,-0.18,-9.84,-6,-8,0
26965,-0.669,-6.352,1.952,0.15,-0.11,-9.84,-6,-8,0
26966,0.613,-7.573,1.830,0.15,-0.11,-9.84,-5,-5,-1
26967,2.322,-6.902,0.975,0.15,-0.03,-9.92,-5,-5,-1
26968,2.627,-5.681,-0.306,0.15,0.05,-9.84,-9,-5,7
26969,-0.119,-4.521,-0.856,0.07,0.12,-9.84,-9,-5,7
26970,-2.622,-3.423,-0.917,-0.08,0.12,-9.84,-11,-7,5
26971,-2.866,-1.714,-1.039,-0.16,0.20,-9.84,-11,-7,5
26972,-1.218,1.094,-1.222,-0.16,0.28,-9.84,-10,-6,8
26973,-0.608,3.536,-0.673,-0.16,0.35,-9.92,-10,-6,8
26974,-1.767,4.817,-0.673,-0.23,0.35,-9.84,-16,-6,4
26975,-2.195,5.184,-0.551,-0.23,0.28,-9.84,-16,-6,4
26976,-2.256,5.061,-0.795,-0.23,0.12,-9.77,-9,-1,13
26977,-1.584,4.268,-0.795,-0.23,0.12,-9.84,-9,-1,13
26978,-0.363,2.681,-0.367,-0.16,0.05,-9.84,-12,-2,2
26979,0.613,0.728,0.182,-0.08,-0.03,-9.84,-12,-2,2
26980,1.101,-1.164,0.609,-0.00,-0.11,-9.77,-11,-9,1
26981,1.468,-3.301,0.853,0.07,-0.18,-9.77,-11,-9,1
26982,0.918,-4.643,1.036,0.15,-0.18,-9.77,-14,-2,2
26983,0.735,-4.888,0.670,0.15,-0.11,-9.77,-14,-2,2
26984,0.979,-4.582,0.060,0.15,-0.03,-9.84,-11,-11,9
26985,0.796,-3.728,-0.123,0.07,0.05,-9.77,-11,-11,9
26986,-0.669,-2.446,-0.245,0.07,0.05,-9.77,-12,-4,6
26987,-1.889,-0.859,-0.245,-0.00,0.05,-9.77,-12,-4,6
26988,-1.645,0.728,0.121,-0.00,0.12,-9.77,-12,-8,2
26989,-1.279,2.193,0.060,-0.08,0.12,-9.84,-12,-8,2
26990,-1.523,2.864,0.487,-0.16,0.12,-9.84,-3,-5,-3
26991,-1.645,3.169,0.243,-0.16,0.05,-9.84,-3,-5,-3
26992,-0.486,3.108,0.304,-0.16,-0.03,-9.84,-12,-4,0
26993,0.796,2.986,0.060,-0.08,-0.03,-9.84,-12,-4,0
26994,2.078,2.071,-0.917,-0.00,0.05,-9.84,-8,0,2
26995,3.055,-0.493,-0.612,-0.00,0.05,-9.84,-8,0,2
26996,0.857,-2.324,-0.795,-0.00,0.05,-9.77,-12,-8,6
26997,-2.073,-2.690,-0.367,-0.00,-0.03,-9.77,-12,-8,6
26998,-3.171,-1.653,-0.306,0.07,-0.03,-9.77,-10,-4,6
26999,-1.096,-2.141,1.708,0.07,-0.03,-9.84,-10,-4,6
27000,0.735,-2.507,0.975,0.07,0.05,-9.84,-8,-4,4
27001,0.247,-0.920,-0.245,-0.00,0.05,-9.84,-8,-4,4
27002,-1.096,0.240,-1.283,-0.08,-0.03,-9.84,-11,-1,9
27003,-1.218,-0.066,-1.161,-0.00,-0.03,-9.84,-11,-1,9
27004,0.735,-0.005,-0.612,-0.00,-0.03,-9.84,-8,0,6
27005,2.810,0.484,0.426,-0.00,0.05,-9.92,-8,0,6
27006,2.078,1.155,0.121,-0.08,0.05,-9.92,-10,0,8
27007,-0.363,0.911,0.182,-0.16,0.05,-9.84,-10,0,8
27008,-1.523,0.484,-0.062,-0.08,-0.03,-9.77,-11,-3,1
27009,-0.791,0.850,-0.245,-0.08,-0.03,-9.84,-11,-3,1
27010,0.430,1.460,-0.306,-0.00,0.05,-9.84,-7,-3,-1
27011,0.003,1.216,-0.062,-0.00,0.05,-9.84,-7,-3,-1
27012,-0.852,-0.371,0.487,-0.08,-0.03,-9.77,-9,-5,7
27013,-1.340,-1.408,0.609,-0.08,-0.03,-9.77,-9,-5,7
27014,-0.486,-1.286,0.609,-0.00,-0.11,-9.77,-9,3,-3
27015,1.162,-1.103,0.426,0.07,-0.03,-9.84,-9,3,-3
27016,1.956,-1.164,0.365,0.07,-0.03,-9.84,-11,-5,5
27017,1.651,-0.798,0.060,-0.00,-0.03,-9.77,-11,-5,5
27018,0.918,-0.310,-0.245,-0.00,-0.03,-9.77,-10,-8,4
27019,-0.180,0.301,-0.490,-0.00,-0.03,-9.77,-10,-8,4
27020,-0.547,0.667,-0.428,-0.00,0.05,-9.77,-11,-1,1
27021,-0.486,0.911,-0.123,-0.00,0.05,-9.77,-11,-1,1
27022,-0.363,0.850,0.060,-0.00,0.05,-9.84,-7,1,-3
27023,-0.852,0.362,-0.062,-0.00,0.05,-9.77,-7,1,-3
27024,-1.035,-0.127,0.060,-0.08,0.05,-9.77,-13,-3,5
27025,-0.669,-0.310,-0.123,-0.00,0.05,-9.84,-13,-3,5
27026,0.369,-0.066,-0.184,-0.00,0.05,-9.84,-10,-10,0
27027,0.979,-0.127,-0.184,-0.00,-0.03,-9.84,-10,-10,0
27028,0.613,-0.432,0.182,-0.00,-0.03,-9.84,-9,-3,3
27029,0.186,-1.103,0.243,-0.08,-0.03,-9.84,-9,-3,3
27030,0.613,-0.615,-0.123,-0.08,-0.03,-9.84,-7,-5,5
27031,1.712,0.117,-0.612,-0.00,0.05,-9.84,-7,-5,5
27032,1.956,0.301,-1.222,0.07,0.12,-9.92,-9,1,1
27033,0.674,-0.066,-1.710,0.07,0.12,-9.84,-9,1,1
27034,-1.035,-0.005,-2.260,0.07,0.20,-9.84,-4,-6,-2
27035,-2.439,0.240,-1.954,-0.00,0.20,-9.84,-4,-6,-2
27036,-3.171,0.301,-0.978,-0.00,0.20,-9.84,-12,-6,0
27037,-3.598,0.179,-0.001,-0.08,0.20,-9.84,-12,-6,0
27038,-3.171,0.606,0.853,-0.08,0.12,-9.84,-7,-1,7
27039,-2.134,1.033,1.097,-0.16,0.05,-9.84,-7,-1,7
27040,-0.913,1.460,0.365,-0.16,-0.11,-9.84,-5,-3,1
27041,0.674,1.765,-0.123,-0.16,-0.11,-9.84,-5,-3,1
27042,1.346,1.888,-0.123,-0.08,-0.18,-9.84,-12,-4,6
27043,1.956,1.399,0.304,-0.08,-0.26,-9.84,-12,-4,6
27044,2.994,0.545,0.548,-0.00,-0.18,-9.84,-11,-1,3
27045,3.299,0.117,0.609,-0.00,-0.11,-9.84,-11,-1,3
27046,2.627,-0.493,0.487,0.07,-0.03,-9.77,-10,-10,10
27047,1.285,-1.469,-0.062,0.07,0.05,-9.77,-10,-10,10
27048,-0.119,-2.202,-0.184,0.07,0.05,-9.77,-8,-10,2
27049,-1.523,-2.141,-0.062,0.07,0.12,-9.77,-8,-10,2
27050,-2.927,-1.653,0.365,-0.00,0.12,-9.77,-15,-5,5
27051,-3.354,-0.859,1.036,-0.00,0.12,-9.77,-15,-5,5
27052,-1.584,-0.066,0.609,-0.08,0.12,-9.77,-12,-6,0
27053,0.918,0.667,-0.062,-0.08,0.12,-9.77,-12,-6,0
27054,1.285,0.362,-0.062,-0.16,0.12,-9.84,-11,1,5
27055,0.796,-0.493,-0.490,-0.23,0.12,-9.84,-11,1,5
27056,0.857,-0.432,-0.428,-0.23,0.12,-9.84,-7,-1,7
27057,0.918,0.789,0.792,-0.23,0.12,-9.84,-7,-1,7
27058,-0.180,2.071,1.342,-0.23,0.05,-9.84,-7,-3,-1
27059,-1.279,2.864,1.586,-0.23,0.05,-9.84,-7,-3,-1
27060,-2.256,3.902,1.158,-0.16,0.05,-9.92,-12,2,0
27061,-2.378,4.878,-0.062,-0.16,-0.03,-9.92,-12,2,0
27062,-1.218,5.000,-1.344,-0.00,-0.03,-9.92,-15,-3,1
27063,0.247,3.780,-1.649,0.15,0.05,-9.92,-15,-3,1
27064,0.918,1.094,-0.978,0.30,0.05,-9.92,-12,-8,-2
27065,0.796,-2.141,-0.184,0.30,-0.03,-9.92,-12,-8,-2
27066,0.064,-4.704,0.365,0.30,0.05,-9.84,-11,-3,3
