nr,time,flyState,ax,ay,az,gx,gy,gz,height_speed,set_h,height,throttle,set_pitch,pitch,set_roll,roll,set_yaw,yaw,motval_0,motval_1, motval_2,motval_3,hor_xv,hor_yv, hor_dt,hor_seqNum,xPos,yPos,targetXVel,targetYVel,targetPitch, targetRoll, adj_pitch, adj_roll, adj_yaw, adj_h
74,946684902.482513,1,0.018393,0.017628,-9.803100,0.061037,0.074465,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.003238,0.000000,0.003269,0.000000,-0.014922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,946684902.482849,1,0.018393,0.017628,-9.803100,0.000000,0.074465,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.003322,0.000000,0.003326,0.000000,-0.014936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,946684902.483154,1,-0.058248,0.017628,-9.803100,0.000000,-0.047609,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.003112,0.000000,0.003383,0.000000,-0.014948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,946684902.483459,1,-0.058248,0.017628,-9.879741,-0.061037,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.002922,0.000000,0.003420,0.000000,-0.014942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,946684902.483764,1,-0.058248,0.017628,-9.803100,-0.061037,0.074465,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.002749,0.000000,0.003459,0.000000,-0.014936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,946684902.484069,1,0.018393,0.017628,-9.803100,0.122074,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.002813,0.000000,0.003553,0.000000,-0.014930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,946684902.484405,1,0.018393,0.017628,-9.803100,0.000000,0.135502,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.002918,0.000000,0.003609,0.000000,-0.014924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,946684902.484741,1,0.018393,0.017628,-9.803100,-0.061037,0.074465,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.003002,0.000000,0.003645,0.000000,-0.014897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,946684902.487365,1,0.018393,-0.059012,-9.803100,0.000000,-0.047609,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.002937,0.000000,0.003446,0.000000,-0.015006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,946684902.492370,1,0.018393,-0.059012,-9.803100,0.000000,-0.047609,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.002759,0.000000,0.003245,0.000000,-0.014908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,946684902.497802,1,0.018393,0.017628,-9.803100,0.061037,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.002562,0.000000,0.003636,0.000000,-0.014802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,946684902.502502,1,0.018393,0.017628,-9.803100,0.000000,0.135502,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.003261,0.000000,0.003697,0.000000,-0.014710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,946684902.507476,1,0.018393,0.017628,-9.803100,0.000000,0.074465,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.003694,0.000000,0.003758,0.000000,-0.014917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,946684902.512481,1,0.018393,0.017628,-9.803100,-0.061037,-0.108646,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.003213,0.000000,0.003514,0.000000,-0.015124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,946684902.517517,1,0.018393,0.017628,-9.803100,0.061037,0.013428,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.003345,0.000000,0.003885,0.000000,-0.014719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,946684902.522491,1,0.018393,0.017628,-9.879741,-0.122074,0.135502,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.004084,0.000000,0.003341,0.000000,-0.014621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,946684902.527526,1,0.018393,0.017628,-9.879741,-0.122074,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.004217,0.000000,0.002791,0.000000,-0.014523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042481,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,946684902.532562,1,0.018393,0.017628,-9.803100,0.000000,0.196539,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.005272,0.000000,0.002857,0.000000,-0.014117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,946684902.537628,1,0.018393,0.017628,-9.803100,0.000000,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.005407,0.000000,0.002924,0.000000,-0.014328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,946684902.542572,1,0.018393,0.017628,-9.879741,-0.061037,-0.108646,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.004938,0.000000,0.002690,0.000000,-0.014231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,946684902.547576,1,0.018393,0.017628,-9.879741,-0.061037,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.005073,0.000000,0.002453,0.000000,-0.014439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,946684902.552551,1,0.018393,0.017628,-9.803100,-0.122074,0.074465,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.005513,0.000000,0.001916,0.000000,-0.014342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,946684902.557586,1,0.018393,0.017628,-9.803100,0.000000,0.074465,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.005958,0.000000,0.001988,0.000000,-0.013936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,946684902.562591,1,0.018393,0.017628,-9.879741,0.061037,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.006096,0.000000,0.002365,0.000000,-0.014144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,946684902.567626,1,-0.058248,-0.059012,-9.803100,0.000000,-0.047609,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.005613,0.000000,0.002122,0.000000,-0.014045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,946684902.572631,1,0.018393,-0.059012,-9.879741,0.000000,0.074465,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.006058,0.000000,0.001877,0.000000,-0.013642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,946684902.577789,1,0.018393,-0.059012,-9.879741,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.006200,0.000000,0.001629,0.000000,-0.013856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,946684902.582702,1,-0.058248,-0.059012,-9.879741,-0.122074,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.006314,0.000000,0.000779,0.000000,-0.013760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,946684902.587707,1,-0.058248,-0.059012,-9.803100,0.000000,0.135502,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.006734,0.000000,0.000523,0.000000,-0.013662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,946684902.592681,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.006876,0.000000,0.000263,0.000000,-0.013869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,946684902.597717,1,0.018393,0.017628,-9.803100,-0.122074,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.007020,0.000000,-0.000274,0.000000,-0.013770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,946684902.602722,1,0.018393,0.017628,-9.803100,-0.061037,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.006859,0.000000,-0.000500,0.000000,-0.013673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,946684902.607757,1,0.018393,0.017628,-9.803100,-0.061037,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.007005,0.000000,-0.000726,0.000000,-0.013574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,946684902.612762,1,-0.058248,0.017628,-9.803100,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.006798,0.000000,-0.000644,0.000000,-0.013782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,946684902.617919,1,0.018393,0.017628,-9.803100,0.000000,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.007262,0.000000,-0.000561,0.000000,-0.013681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,946684902.622833,1,0.018393,0.017628,-9.803100,0.122074,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.007409,0.000000,0.000122,0.000000,-0.013885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,946684902.627838,1,0.018393,0.017628,-9.803100,0.000000,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.007253,0.000000,0.000207,0.000000,-0.014093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,946684902.632812,1,0.018393,0.017628,-9.803100,-0.061037,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.007100,0.000000,-0.000010,0.000000,-0.013996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,946684902.637878,1,0.018393,0.017628,-9.803100,0.000000,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.007561,0.000000,0.000077,0.000000,-0.013897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,946684902.642883,1,0.018393,0.017628,-9.803100,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.007409,0.000000,0.000471,0.000000,-0.014105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,946684902.647888,1,0.018393,0.017628,-9.803100,0.061037,0.074465,0.141606,0.000000,0.000000,0.299540,0.000000,0.000000,0.007868,0.000000,0.000866,0.000000,-0.013396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,946684902.652893,1,0.018393,0.017628,-9.803100,0.000000,0.074465,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.008328,0.000000,0.000957,0.000000,-0.012993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,946684902.658050,1,0.018393,0.017628,-9.803100,0.061037,0.013428,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.008486,0.000000,0.001363,0.000000,-0.012892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,946684902.662963,1,0.018393,0.017628,-9.803100,0.000000,0.196539,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009541,0.000000,0.001456,0.000000,-0.012496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,946684902.667968,1,0.018393,0.017628,-9.803100,0.000000,-0.047609,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009393,0.000000,0.001550,0.000000,-0.012704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,946684902.672973,1,0.018393,0.017628,-9.803100,0.000000,-0.047609,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009246,0.000000,0.001645,0.000000,-0.012912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,946684902.678009,1,0.018393,0.017628,-9.803100,-0.061037,0.135502,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.010021,0.000000,0.001434,0.000000,-0.013121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,946684902.683013,1,0.018393,0.017628,-9.803100,-0.061037,-0.047609,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009877,0.000000,0.001227,0.000000,-0.013328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,946684902.688049,1,0.018393,0.017628,-9.803100,0.000000,-0.108646,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009425,0.000000,0.001327,0.000000,-0.013845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032593,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,946684902.693023,1,0.018393,0.017628,-9.803100,0.000000,0.013428,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009589,0.000000,0.001428,0.000000,-0.013748,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,946684902.698181,1,0.018393,0.017628,-9.803100,0.000000,-0.108646,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009127,0.000000,0.001530,0.000000,-0.013332,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,946684902.703094,1,0.018393,0.017628,-9.803100,0.061037,0.013428,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009293,0.000000,0.001934,0.000000,-0.013836,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126,946684902.708099,1,0.018393,0.017628,-9.803100,0.000000,-0.047609,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009156,0.000000,0.002038,0.000000,-0.013738,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
127,946684902.713104,1,0.018393,0.017628,-9.803100,0.000000,-0.047609,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009021,0.000000,0.002145,0.000000,-0.013335,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128,946684902.718139,1,0.018393,0.017628,-9.803100,-0.122074,0.135502,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009807,0.000000,0.001638,0.000000,-0.013544,0.000000,0.000000,0.000000,0.000000,-0.088807,0.088807,0.033691,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
129,946684902.723144,1,0.018393,0.017628,-9.803100,-0.061037,0.074465,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.010284,0.000000,0.001442,0.000000,-0.013446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
130,946684902.728179,1,0.018393,0.017628,-9.803100,-0.061037,-0.108646,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.009844,0.000000,0.001247,0.000000,-0.013348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
131,946684902.733154,1,0.018393,0.017628,-9.803100,0.061037,0.074465,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.010322,0.000000,0.001663,0.000000,-0.013858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132,946684902.738464,1,0.018393,0.017628,-9.803100,0.061037,-0.047609,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.010179,0.000000,0.002102,0.000000,-0.014078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
133,946684902.743225,1,0.018393,0.017628,-9.879741,-0.122074,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.010352,0.000000,0.001635,0.000000,-0.014276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134,946684902.748229,1,0.018393,0.017628,-9.879741,0.061037,0.135502,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.011141,0.000000,0.002057,0.000000,-0.014178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135,946684902.753234,1,0.018393,0.017628,-9.879741,-0.061037,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.011320,0.000000,0.001869,0.000000,-0.014386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032776,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136,946684902.758270,1,0.018393,0.017628,-9.879741,0.000000,-0.047609,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.011193,0.000000,0.001989,0.000000,-0.014287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033630,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137,946684902.763275,1,0.018393,0.017628,-9.879741,0.061037,0.074465,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.011681,0.000000,0.002415,0.000000,-0.014495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033630,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
138,946684902.768310,1,0.018393,0.017628,-9.879741,-0.061037,0.013428,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.011864,0.000000,0.002230,0.000000,-0.014090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033630,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
