ax,ay,az,gx,gy,gz,mx,my,mz
-6.534,-0.133,7.454,-1.44,+3.90,-0.82,32,-154,72
-6.534,-0.133,7.454,-1.14,+3.11,-0.08,36,-150,68
-6.457,-0.209,7.531,-0.47,+2.19,+0.65,36,-150,68
-6.457,-0.286,7.531,+0.14,+1.64,+0.83,38,-146,72
-6.381,-0.286,7.531,+0.69,+1.64,+0.83,38,-146,72
-6.381,-0.363,7.531,+1.12,+2.07,+0.53,32,-152,76
-6.381,-0.363,7.454,+1.12,+2.74,+0.34,32,-152,76
-6.304,-0.363,7.531,+0.94,+3.41,+0.77,33,-147,71
-6.227,-0.286,7.531,+0.69,+4.02,+1.14,33,-147,71
-6.227,-0.209,7.531,+0.33,+5.85,+1.02,38,-150,72
-6.151,-0.209,7.531,-0.16,+8.54,+0.34,38,-150,72
-6.151,-0.209,7.531,-0.40,+11.04,-0.02,32,-152,70
-6.151,-0.133,7.531,-0.71,+13.48,-0.02,32,-152,70
-6.151,-0.133,7.531,-0.83,+15.62,-0.21,32,-148,68
-6.151,-0.133,7.531,-1.02,+18.00,-0.69,32,-148,68
-6.151,-0.133,7.454,-1.38,+19.10,-0.94,27,-149,71
-6.227,-0.133,7.454,-1.56,+18.98,-0.63,27,-149,71
-6.227,-0.209,7.454,-1.50,+18.00,-0.21,35,-149,71
-6.381,-0.209,7.377,-1.26,+16.72,-0.08,35,-149,71
-6.457,-0.209,7.377,-1.38,+15.07,-0.02,33,-149,71
-6.534,-0.209,7.301,-1.26,+12.81,+0.16,33,-149,71
-6.611,-0.209,7.301,-0.95,+10.55,+0.53,33,-153,73
-6.687,-0.209,7.301,-0.40,+8.78,+0.77,33,-153,73
-6.687,-0.209,7.301,+0.08,+7.38,+0.77,33,-153,71
-6.687,-0.286,7.224,+0.21,+6.40,+0.83,33,-153,71
-6.687,-0.286,7.301,+0.33,+6.16,+0.95,32,-152,68
-6.611,-0.286,7.301,+0.45,+6.71,+1.26,32,-152,68
-6.534,-0.286,7.301,+0.63,+8.23,+1.26,35,-157,73
-6.457,-0.209,7.301,+0.27,+10.31,+1.14,35,-157,73
-6.381,-0.209,7.377,-0.04,+13.06,+0.89,33,-153,79
-6.381,-0.209,7.377,-0.22,+15.56,+0.83,33,-153,79
-6.381,-0.209,7.377,-0.59,+17.33,+0.40,32,-152,72
-6.381,-0.133,7.377,-0.95,+18.79,+0.04,32,-152,72
-6.457,-0.133,7.301,-1.32,+18.92,-0.39,34,-154,72
-6.534,-0.133,7.224,-1.81,+17.82,-0.75,34,-154,72
-6.611,-0.133,7.224,-2.30,+14.89,-0.63,30,-152,76
-6.687,-0.133,7.224,-2.18,+11.84,-0.33,30,-152,76
-6.764,-0.133,7.148,-1.63,+8.85,-0.27,32,-156,76
-6.841,-0.209,7.148,-1.02,+5.79,-0.27,32,-156,76
-6.917,-0.209,7.148,-0.53,+2.99,-0.02,35,-155,71
-6.917,-0.209,7.148,+0.21,+0.79,+0.10,35,-155,71
-6.917,-0.286,7.148,+1.12,-0.13,+0.28,39,-155,73
-6.841,-0.286,7.148,+1.37,-0.37,+0.53,39,-155,73
-6.764,-0.286,7.148,+1.18,+0.12,+0.71,35,-155,75
-6.764,-0.286,7.148,+1.18,+1.09,+0.83,35,-155,75
-6.687,-0.286,7.148,+0.88,+2.56,+0.83,39,-155,73
-6.687,-0.286,7.148,+0.45,+4.02,+0.40,39,-155,73
-6.611,-0.209,7.148,-0.16,+5.00,+0.04,33,-155,75
-6.611,-0.209,7.148,-0.65,+5.24,-0.08,33,-155,75
-6.611,-0.133,7.148,-0.89,+5.43,-0.45,33,-155,71
-6.611,-0.133,7.148,-1.02,+5.49,-0.82,33,-155,71
-6.687,-0.133,7.148,-1.02,+4.82,-1.12,34,-156,74
-6.687,-0.133,7.148,-1.02,+3.23,-0.88,34,-156,74
-6.687,-0.133,7.148,-0.89,+1.46,-0.39,31,-151,75
-6.687,-0.209,7.148,-0.53,+0.42,+0.04,31,-151,75
-6.687,-0.209,7.148,-0.10,+0.06,+0.10,32,-154,78
-6.687,-0.286,7.148,+0.08,-0.68,+0.40,32,-154,78
-6.687,-0.286,7.148,+0.33,-1.35,+0.95,37,-153,73
-6.611,-0.286,7.224,+0.75,-0.74,+1.02,37,-153,73
-6.534,-0.286,7.224,+1.00,+0.85,+0.95,32,-154,76
-6.534,-0.286,7.224,+0.94,+2.62,+1.02,32,-154,76
-6.457,-0.286,7.224,+0.69,+4.27,+1.02,34,-152,68
-6.457,-0.209,7.224,+0.39,+6.22,+0.77,34,-152,68
-6.457,-0.133,7.224,+0.14,+8.30,+0.28,34,-152,72
-6.457,-0.133,7.224,-0.28,+10.25,-0.27,34,-152,72
-6.457,-0.056,7.148,-0.77,+11.90,-0.82,35,-157,71
-6.534,-0.056,7.148,-1.20,+12.57,-1.12,35,-157,71
-6.534,-0.056,7.148,-1.63,+12.51,-1.06,32,-152,76
-6.611,-0.056,7.071,-1.81,+11.84,-0.88,32,-152,76
-6.687,-0.133,7.071,-1.87,+10.62,-0.39,36,-156,72
-6.687,-0.209,7.071,-1.69,+9.03,-0.02,36,-156,72
-6.764,-0.286,7.071,-1.08,+7.62,+0.47,32,-154,74
-6.764,-0.286,7.071,-0.53,+6.59,+0.95,32,-154,74
-6.764,-0.363,7.071,+0.51,+5.73,+1.56,39,-153,71
-6.687,-0.363,7.071,+1.18,+5.37,+1.69,39,-153,71
-6.687,-0.286,7.071,+1.30,+5.92,+1.63,29,-155,77
-6.687,-0.286,7.148,+1.43,+7.32,+1.44,29,-155,77
-6.611,-0.209,7.148,+1.30,+8.91,+1.14,30,-156,74
-6.611,-0.209,7.148,+0.57,+10.49,+0.83,30,-156,74
-6.611,-0.133,7.148,-0.53,+11.47,+0.22,33,-153,73
-6.611,-0.056,7.148,-1.32,+12.08,-0.21,33,-153,73
-6.687,-0.056,7.071,-1.75,+12.02,-0.63,32,-156,74
-6.764,-0.056,7.071,-2.11,+11.23,-1.00,32,-156,74
-6.841,-0.056,6.994,-2.30,+9.70,-0.88,34,-154,72
-6.917,-0.133,6.994,-2.05,+7.44,-0.94,34,-154,72
-6.994,-0.133,6.918,-1.38,+5.24,-0.82,29,-153,75
-7.070,-0.209,6.918,-0.40,+2.44,-0.57,29,-153,75
-7.070,-0.286,6.841,+0.14,-0.74,-0.02,36,-154,78
-7.147,-0.286,6.841,+0.82,-3.55,+0.34,36,-154,78
-7.070,-0.363,6.841,+1.73,-5.32,+0.71,32,-154,78
-7.070,-0.363,6.918,+2.16,-6.23,+0.65,32,-154,78
-6.994,-0.363,6.918,+2.10,-6.48,+0.71,35,-157,75
-6.917,-0.286,6.994,+1.79,-5.93,+0.89,35,-157,75
-6.841,-0.286,7.071,+1.43,-4.03,+0.95,41,-161,79
-6.687,-0.209,7.071,+0.75,-1.84,+0.89,41,-161,79
-6.611,-0.209,7.148,-0.22,+0.48,+0.83,30,-152,76
-6.534,-0.133,7.148,-1.08,+2.68,+0.47,30,-152,76
-6.534,-0.133,7.224,-1.20,+5.06,+0.10,34,-152,76
-6.534,-0.133,7.224,-1.26,+7.08,-0.33,34,-152,76
-6.534,-0.133,7.224,-1.44,+7.81,-0.51,28,-152,70
-6.534,-0.056,7.148,-1.32,+7.62,-0.39,28,-152,70
-6.611,-0.133,7.148,-1.14,+7.01,-0.51,31,-155,77
-6.687,-0.133,7.071,-0.89,+6.16,-0.82,31,-155,77
-6.764,-0.133,6.994,-0.65,+4.82,-0.82,36,-160,80
-6.841,-0.133,6.994,-0.59,+3.05,-0.45,36,-160,80
-6.917,-0.209,6.994,-0.47,+0.91,-0.14,33,-155,75
-6.917,-0.286,6.918,-0.22,-0.13,+0.10,33,-155,75
-6.917,-0.286,6.918,+0.14,-0.43,+0.16,34,-152,74
-6.917,-0.286,6.994,+0.51,-0.55,+0.22,34,-152,74
-6.841,-0.286,6.994,+0.82,-0.25,+0.53,38,-150,72
-6.764,-0.286,7.071,+1.24,+1.34,+0.71,38,-150,72
-6.687,-0.286,7.071,+1.24,+3.66,+1.08,37,-153,77
-6.611,-0.286,7.071,+0.82,+5.98,+1.56,37,-153,77
-6.534,-0.209,7.148,+0.51,+8.42,+2.24,37,-155,73
-6.457,-0.209,7.148,+0.33,+11.23,+2.36,37,-155,73
-6.457,-0.133,7.148,+0.02,+14.22,+2.24,36,-158,76
-6.457,-0.133,7.148,-0.71,+16.66,+0.83,36,-158,76
-6.534,-0.133,7.148,-1.02,+18.31,-0.33,33,-155,75
-6.534,-0.056,7.071,-0.89,+19.53,-0.14,33,-155,75
-6.611,-0.056,6.994,-1.38,+19.77,-1.37,31,-155,81
-6.687,-0.056,6.994,-1.99,+18.49,-1.98,31,-155,81
-6.841,-0.056,6.918,-1.87,+16.29,-1.00,31,-151,77
-6.917,-0.056,6.918,-1.50,+13.79,-0.39,31,-151,77
-6.994,-0.056,6.841,-1.56,+11.41,-0.33,39,-161,73
-7.070,-0.056,6.841,-1.20,+8.85,-0.45,39,-161,73
-7.147,-0.133,6.764,-0.95,+5.92,-0.08,29,-155,79
-7.147,-0.209,6.764,-0.59,+3.29,+0.10,29,-155,79
-7.147,-0.286,6.764,+0.08,+1.15,+0.47,33,-153,75
-7.147,-0.286,6.841,+0.51,-0.25,+0.53,33,-153,75
-7.070,-0.286,6.841,+0.69,-0.62,+0.59,32,-154,74
-6.994,-0.286,6.841,+0.94,+0.12,+0.71,32,-154,74
-6.994,-0.286,6.841,+1.30,+0.91,+1.32,34,-150,78
-6.917,-0.286,6.841,+1.30,+2.01,+1.26,34,-150,78
-6.841,-0.286,6.918,+0.94,+3.60,+0.77,33,-157,79
-6.841,-0.209,6.918,+0.33,+5.67,-0.08,33,-157,79
-6.841,-0.133,6.918,-0.28,+7.56,-0.75,37,-159,79
-6.841,-0.133,6.918,-0.65,+8.17,-0.88,37,-159,79
-6.841,-0.056,6.841,-1.26,+7.93,-1.00,37,-161,81
-6.841,-0.056,6.841,-1.69,+7.38,-1.30,37,-161,81
-6.917,-0.056,6.841,-1.75,+6.40,-1.55,31,-151,77
-6.994,-0.133,6.841,-1.56,+4.82,-1.18,31,-151,77
-7.070,-0.133,6.764,-0.95,+2.13,-0.75,29,-155,73
-7.070,-0.209,6.764,-0.28,-1.41,-0.27,29,-155,73
-7.147,-0.209,6.764,+0.39,-3.67,+0.10,33,-155,75
-7.147,-0.286,6.764,+0.94,-4.64,+0.22,33,-155,75
-7.147,-0.286,6.764,+1.61,-5.25,+0.22,32,-156,80
-7.070,-0.286,6.764,+1.98,-5.86,+0.71,32,-156,80
-7.070,-0.363,6.764,+1.91,-5.44,+0.65,33,-161,73
-6.994,-0.286,6.841,+1.55,-4.16,+0.71,33,-161,73
-6.917,-0.286,6.841,+1.24,-2.39,+0.59,38,-154,74
-6.841,-0.209,6.918,+0.75,-0.49,+0.53,38,-154,74
-6.764,-0.209,6.918,-0.04,+1.22,+0.40,36,-158,76
-6.764,-0.133,6.994,-0.53,+2.68,+0.16,36,-158,76
-6.764,-0.133,6.994,-0.95,+3.96,-0.02,31,-161,77
-6.764,-0.056,6.994,-1.20,+4.63,-0.39,31,-161,77
-6.764,-0.056,6.994,-1.44,+4.69,-0.57,30,-156,74
-6.841,-0.056,6.918,-1.32,+4.15,-0.63,30,-156,74
-6.917,-0.056,6.918,-1.20,+3.29,-0.45,32,-164,74
-6.917,-0.133,6.841,-0.95,+1.70,-0.21,32,-164,74
-6.994,-0.133,6.841,-0.71,+0.36,+0.04,33,-157,77
-6.994,-0.209,6.841,-0.10,-0.62,+0.22,33,-157,77
-7.070,-0.286,6.764,+0.33,-1.47,+0.04,30,-154,76
-6.994,-0.286,6.841,+0.69,-2.02,+0.16,30,-154,76
-6.994,-0.286,6.841,+0.88,-2.45,+0.53,31,-153,79
-6.994,-0.286,6.841,+1.00,-1.84,+0.65,31,-153,79
-6.917,-0.286,6.918,+0.82,-0.98,+0.47,38,-156,78
-6.917,-0.286,6.918,+0.45,-0.01,+0.28,38,-156,78
-6.917,-0.209,6.918,+0.14,+0.67,-0.02,31,-155,79
-6.841,-0.209,6.918,-0.04,+1.46,-0.21,31,-155,79
-6.841,-0.133,6.918,-0.16,+1.70,-0.39,30,-154,74
-6.917,-0.133,6.841,-0.53,+1.83,-0.51,30,-154,74
-6.917,-0.133,6.841,-0.59,+1.58,-0.57,31,-153,71
-6.917,-0.133,6.841,-0.34,+0.85,-0.57,31,-153,71
-6.917,-0.133,6.764,-0.22,-0.13,-0.39,30,-156,72
-6.917,-0.133,6.764,-0.22,-1.23,-0.14,30,-156,72
-6.917,-0.209,6.841,+0.02,-1.90,+0.10,30,-156,72
-6.994,-0.209,6.841,+0.51,-2.08,+0.04,30,-156,72
-6.917,-0.286,6.841,+0.57,-2.26,+0.28,32,-160,80
-6.917,-0.286,6.841,+0.63,-2.14,+0.53,32,-160,80
-6.917,-0.286,6.841,+0.69,-1.96,+0.47,33,-159,77
-6.841,-0.286,6.918,+0.75,-1.16,+0.28,33,-159,77
-6.841,-0.286,6.918,+0.69,-0.19,+0.40,28,-152,76
-6.841,-0.209,6.918,+0.45,+0.67,+0.40,28,-152,76
-6.841,-0.209,6.918,+0.14,+1.09,+0.22,35,-157,75
-6.841,-0.133,6.918,-0.10,+1.40,-0.02,35,-157,75
-6.841,-0.133,6.918,-0.40,+1.58,-0.27,32,-158,80
-6.841,-0.133,6.918,-0.83,+1.70,-0.33,32,-158,80
-6.841,-0.056,6.918,-0.83,+1.46,-0.39,30,-152,78
-6.917,-0.133,6.841,-0.83,+1.22,-0.39,30,-152,78
-6.917,-0.133,6.841,-0.71,+0.67,-0.21,31,-157,75
-6.994,-0.133,6.841,-0.53,+0.36,-0.21,31,-157,75
-6.994,-0.209,6.841,-0.34,-0.19,-0.21,33,-157,77
-6.994,-0.209,6.841,+0.08,-0.25,+0.10,33,-157,77
-6.994,-0.286,6.764,+0.39,-0.68,-0.08,32,-160,78
-6.994,-0.286,6.764,+0.69,-1.04,-0.02,32,-160,78
-6.994,-0.286,6.764,+0.75,-1.10,+0.10,30,-160,80
-6.994,-0.286,6.764,+0.63,-0.98,+0.10,30,-160,80
-6.994,-0.286,6.841,+0.45,-1.04,+0.28,36,-158,74
-6.917,-0.286,6.764,+0.27,-0.86,+0.47,36,-158,74
-6.917,-0.286,6.764,+0.21,-0.49,+0.59,34,-156,80
-6.917,-0.209,6.841,+0.02,-0.25,+0.47,34,-156,80
-6.841,-0.209,6.841,-0.04,-0.07,+0.16,35,-163,73
-6.841,-0.209,6.841,+0.02,+0.24,+0.16,35,-163,73
-6.841,-0.209,6.918,+0.14,+0.30,-0.02,32,-158,80
-6.841,-0.133,6.918,+0.14,+0.48,-0.02,32,-158,80
-6.841,-0.133,6.918,-0.04,+0.61,-0.02,35,-159,71
-6.841,-0.133,6.918,+0.02,+0.48,-0.08,35,-159,71
-6.841,-0.133,6.918,-0.16,+0.24,-0.08,38,-156,78
-6.841,-0.133,6.918,-0.22,-0.07,-0.02,38,-156,78
-6.917,-0.133,6.918,-0.16,-0.13,-0.08,34,-156,78
-6.917,-0.133,6.918,-0.22,-0.31,-0.08,34,-156,78
-6.917,-0.133,6.841,-0.04,-0.62,-0.02,35,-155,77
-6.917,-0.209,6.841,+0.08,-0.68,+0.16,35,-155,77
-6.917,-0.209,6.841,+0.45,-0.62,+0.34,32,-152,70
-6.917,-0.209,6.841,+0.57,-0.68,+0.10,32,-152,70
-6.917,-0.209,6.841,+0.45,-0.55,-0.02,28,-156,76
-6.917,-0.209,6.841,+0.27,-0.37,+0.16,28,-156,76
-6.917,-0.209,6.841,+0.21,-0.13,+0.10,32,-156,82
-6.917,-0.209,6.841,-0.04,+0.12,+0.10,32,-156,82
-6.917,-0.209,6.918,-0.40,+0.48,+0.22,35,-159,81
-6.917,-0.209,6.918,-0.40,+0.42,+0.34,35,-159,81
-6.917,-0.209,6.918,-0.28,+0.54,+0.28,37,-151,75
-6.917,-0.209,6.841,-0.22,+0.85,+0.04,37,-151,75
-6.917,-0.209,6.918,-0.10,+0.79,-0.02,36,-156,78
-6.917,-0.209,6.841,-0.04,+0.79,-0.08,36,-156,78
-6.917,-0.209,6.841,+0.14,+0.61,-0.14,33,-157,77
-6.917,-0.209,6.841,+0.14,+0.36,-0.14,33,-157,77
-6.917,-0.209,6.841,-0.16,-0.13,+0.10,33,-159,77
-6.994,-0.209,6.918,-0.04,-0.37,+0.10,33,-159,77
-6.994,-0.209,6.841,-0.04,-0.68,+0.10,40,-156,72
-6.994,-0.286,6.841,-0.04,-0.86,+0.04,40,-156,72
-6.917,-0.286,6.841,+0.14,-0.98,-0.02,34,-154,76
-6.917,-0.286,6.918,+0.27,-0.92,+0.04,34,-154,76
-6.917,-0.286,6.918,+0.27,-0.55,+0.10,35,-157,77
-6.917,-0.286,6.918,+0.27,-0.43,+0.22,35,-157,77
-6.917,-0.286,6.918,+0.21,-0.07,+0.28,32,-158,76
-6.917,-0.209,6.841,+0.14,+0.12,+0.34,32,-158,76
-6.841,-0.209,6.918,+0.14,+0.24,+0.34,35,-157,79
-6.841,-0.209,6.918,+0.08,+0.48,+0.16,35,-157,79
-6.841,-0.133,6.918,+0.02,+0.30,+0.04,30,-158,72
-6.841,-0.133,6.918,-0.04,+0.54,+0.10,30,-158,72
-6.841,-0.133,6.918,+0.02,+0.54,-0.08,31,-157,77
-6.841,-0.133,6.918,-0.22,+0.36,+0.04,31,-157,77
-6.917,-0.133,6.918,-0.16,+0.24,+0.10,34,-160,78
-6.917,-0.133,6.918,-0.28,+0.12,+0.04,34,-160,78
-6.917,-0.133,6.841,-0.34,+0.30,+0.16,31,-159,77
-6.917,-0.209,6.841,-0.10,+0.24,+0.04,31,-159,77
-6.994,-0.209,6.841,+0.02,+0.12,-0.14,33,-157,77
-6.994,-0.209,6.841,+0.21,-0.01,-0.14,33,-157,77
-6.994,-0.209,6.841,+0.14,-0.01,-0.08,37,-159,77
-6.994,-0.286,6.841,+0.14,-0.01,+0.22,37,-159,77
-6.994,-0.286,6.841,+0.02,-0.13,+0.40,31,-155,81
-6.917,-0.286,6.841,-0.10,-0.19,+0.71,31,-155,81
-6.917,-0.209,6.918,-0.10,-0.43,+0.65,34,-154,78
-6.917,-0.209,6.918,-0.04,-0.25,+0.59,34,-154,78
-6.917,-0.209,6.918,+0.33,-0.13,+0.47,34,-158,76
-6.841,-0.209,6.918,+0.51,+0.06,+0.47,34,-158,76
-6.841,-0.209,6.918,+0.33,+0.12,+0.40,38,-152,76
-6.841,-0.133,6.918,+0.39,+0.12,+0.28,38,-152,76
-6.841,-0.133,6.918,+0.39,+0.30,+0.28,33,-161,75
-6.917,-0.133,6.918,+0.14,+0.24,+0.04,33,-161,75
-6.917,-0.133,6.918,-0.47,+0.48,-0.21,35,-151,75
-6.917,-0.133,6.841,-0.65,+0.42,-0.08,35,-151,75
-6.917,-0.133,6.841,-0.71,+0.42,+0.04,31,-157,75
-6.917,-0.133,6.841,-0.59,+0.36,+0.10,31,-157,75
-6.917,-0.133,6.841,-0.53,+0.36,+0.04,33,-159,79
-6.917,-0.209,6.841,-0.10,+0.30,+0.16,33,-159,79
-6.917,-0.209,6.841,+0.14,+0.12,+0.10,37,-157,81
-6.917,-0.209,6.841,+0.57,+0.24,-0.02,37,-157,81
-6.917,-0.209,6.841,+0.57,+0.18,-0.08,33,-157,79
-6.917,-0.209,6.841,+0.51,+0.06,-0.33,33,-157,79
-6.917,-0.209,6.841,+0.08,-0.07,-0.14,28,-162,74
-6.994,-0.209,6.841,-0.22,-0.19,-0.02,28,-162,74
-6.994,-0.209,6.841,-0.53,-0.43,-0.08,33,-157,75
-6.917,-0.209,6.841,-0.71,-0.19,+0.10,33,-157,75
-6.917,-0.209,6.841,-0.40,-0.37,+0.34,30,-156,78
-6.917,-0.286,6.841,-0.16,-0.37,+0.22,30,-156,78
-6.917,-0.286,6.841,+0.27,-0.37,+0.28,35,-157,81
-6.917,-0.209,6.841,+0.69,-0.25,+0.04,35,-157,81
-6.917,-0.209,6.841,+0.69,+0.12,-0.14,37,-159,75
-6.917,-0.209,6.841,+0.57,+0.06,-0.02,37,-159,75
-6.917,-0.209,6.841,+0.39,+0.06,+0.10,35,-155,83
-6.917,-0.133,6.841,+0.14,+0.30,+0.16,35,-155,83
-6.917,-0.133,6.841,-0.28,+0.67,-0.33,31,-157,77
-6.917,-0.133,6.841,-0.77,+0.42,-0.21,31,-157,77
-6.917,-0.133,6.841,-0.89,-0.25,+0.22,27,-155,73
-6.917,-0.133,6.841,-0.53,-0.31,+0.22,27,-155,73
-6.917,-0.133,6.841,-0.04,+0.06,+0.04,36,-158,76
-6.917,-0.209,6.841,+0.08,+0.42,-0.39,36,-158,76
-6.917,-0.209,6.841,+0.27,-0.13,-0.14,35,-157,71
-6.917,-0.209,6.841,+0.45,-0.80,+0.28,35,-157,71
-6.917,-0.209,6.918,+0.63,-0.55,+0.16,35,-155,75
-6.917,-0.209,6.918,+0.33,+0.30,-0.08,35,-155,75
-6.917,-0.209,6.841,-0.22,+0.36,-0.27,36,-154,76
-6.994,-0.209,6.841,-0.22,+0.18,+0.04,36,-154,76
-6.917,-0.209,6.841,-0.22,-0.37,+0.16,33,-155,71
-6.917,-0.209,6.918,-0.16,-0.62,-0.02,33,-155,71
-6.917,-0.209,6.918,-0.22,+0.18,-0.21,29,-157,75
-6.917,-0.209,6.918,-0.22,+0.67,-0.33,29,-157,75
-6.917,-0.209,6.918,-0.16,+0.54,-0.21,33,-157,81
-6.917,-0.209,6.841,-0.10,+0.18,+0.16,33,-157,81
-6.917,-0.209,6.841,+0.02,-0.07,+0.10,33,-151,75
-6.917,-0.209,6.841,+0.08,+0.24,-0.14,33,-151,75
-6.917,-0.209,6.841,+0.21,+0.24,-0.14,31,-155,75
-6.994,-0.209,6.841,+0.27,-0.07,-0.14,31,-155,75
-6.994,-0.209,6.841,+0.21,-0.62,+0.16,32,-150,74
-6.994,-0.209,6.841,+0.27,-1.04,+0.40,32,-150,74
-6.917,-0.209,6.841,+0.14,-0.68,+0.16,29,-153,75
-6.917,-0.209,6.918,-0.10,-0.49,+0.10,29,-153,75
-6.917,-0.209,6.918,-0.22,-0.01,-0.21,39,-157,73
-6.917,-0.209,6.841,-0.22,+0.42,-0.21,39,-157,73
-6.917,-0.209,6.841,-0.34,+0.18,+0.28,36,-152,80
-6.917,-0.209,6.841,-0.28,+0.30,+0.89,36,-152,80
-6.917,-0.209,6.841,-0.04,+0.85,+0.77,32,-154,80
-6.841,-0.209,6.841,+0.08,+1.15,+0.34,32,-154,80
-6.841,-0.209,6.841,+0.08,+1.09,+0.34,31,-151,77
-6.917,-0.209,6.841,+0.14,+0.48,+0.28,31,-151,77
-6.917,-0.209,6.841,+0.27,+0.42,-0.14,35,-161,75
-6.917,-0.133,6.841,+0.08,+0.48,-0.27,35,-161,75
-6.917,-0.133,6.841,-0.16,+0.06,-0.39,33,-159,77
-6.917,-0.133,6.841,-0.10,-0.25,-0.27,33,-159,77
-6.917,-0.133,6.841,-0.16,-0.49,-0.21,31,-159,79
-6.917,-0.133,6.841,-0.28,-0.55,+0.10,31,-159,79
-6.917,-0.209,6.841,-0.59,-1.16,+0.59,31,-157,81
-6.917,-0.286,6.841,-0.83,-1.29,+0.53,31,-157,81
-6.917,-0.286,6.841,+0.14,+0.18,+0.04,30,-158,78
-6.917,-0.209,6.841,+2.52,+0.54,-0.27,30,-158,78
-6.917,-0.209,6.841,+2.10,-0.98,-0.57,34,-158,80
-6.917,-0.209,6.841,-0.10,-0.62,-0.88,34,-158,80
-6.917,-0.133,6.918,-0.16,+1.28,-0.75,37,-149,79
-6.917,-0.133,6.841,+1.00,+1.34,+0.59,37,-149,79
-6.917,-0.133,6.841,-0.40,-0.37,+0.59,34,-156,76
-6.917,-0.056,6.841,-2.72,-1.23,-0.27,34,-156,76
-6.917,-0.133,6.841,-2.54,+0.42,-0.27,30,-158,76
-6.917,-0.209,6.918,-0.47,+1.15,-0.39,30,-158,76
-6.917,-0.209,6.841,+0.69,+0.30,-0.27,40,-158,78
-6.917,-0.209,6.841,+0.45,-0.43,+0.04,40,-158,78
-6.917,-0.286,6.841,+0.94,-0.25,+0.28,38,-162,76
-6.917,-0.286,6.918,+1.79,+0.48,+0.40,38,-162,76
-6.917,-0.286,6.918,+1.67,+0.18,+0.53,38,-156,78
-6.917,-0.209,6.918,+0.51,-0.86,+0.40,38,-156,78
-6.917,-0.209,6.841,-0.53,-1.29,+0.04,29,-155,77
-6.917,-0.209,6.841,-0.47,-0.68,-0.27,29,-155,77
-6.917,-0.133,6.918,-0.34,-0.49,-0.08,32,-154,76
-6.917,-0.133,6.918,-0.71,-0.86,-0.08,32,-154,76
-6.917,-0.133,6.918,-0.83,-0.74,+0.04,35,-147,77
-6.841,-0.209,6.841,-0.53,+0.06,+0.22,35,-147,77
-6.841,-0.209,6.918,+0.08,+0.54,+0.53,34,-154,76
-6.841,-0.209,6.841,+0.63,+0.73,+0.83,34,-154,76
-6.917,-0.209,6.841,+0.39,-0.07,+0.40,35,-159,81
-6.917,-0.209,6.841,-0.04,+0.06,-0.33,35,-159,81
-6.917,-0.209,6.841,+0.27,+0.48,-0.08,29,-153,79
-6.917,-0.209,6.841,+1.06,-0.25,+0.47,29,-153,79
-6.917,-0.209,6.841,+0.69,-0.74,+0.10,33,-155,77
-6.917,-0.133,6.841,-0.10,-0.55,-0.33,33,-155,77
-6.917,-0.133,6.841,-0.28,-0.25,-0.08,36,-154,80
-6.917,-0.133,6.841,-0.04,-0.43,+0.04,36,-154,80
-6.994,-0.133,6.841,-0.28,-0.37,-0.33,37,-155,81
-6.917,-0.133,6.841,-0.95,+0.06,-0.63,37,-155,81
-6.917,-0.133,6.841,-1.14,+0.36,-0.39,35,-163,79
-6.917,-0.209,6.841,-0.53,+0.30,+0.16,35,-163,79
-6.917,-0.209,6.841,+0.33,-0.01,+0.47,32,-156,78
-6.917,-0.209,6.918,+0.39,-0.25,+0.28,32,-156,78
-6.917,-0.286,6.918,+0.45,+0.18,-0.08,30,-156,80
-6.917,-0.286,6.918,+0.88,+0.48,-0.21,30,-156,80
-6.917,-0.286,6.918,+1.06,+0.42,+0.16,29,-163,79
-6.917,-0.209,6.918,+0.39,-0.13,+0.28,29,-163,79
-6.917,-0.209,6.918,-0.28,-0.19,+0.40,29,-157,81
-6.917,-0.133,6.918,-0.47,-0.19,+0.34,29,-157,81
-6.917,-0.133,6.918,-0.59,+0.12,+0.10,31,-159,73
-6.994,-0.209,6.918,-0.59,+0.54,-0.14,31,-159,73
-6.994,-0.209,6.841,-0.53,+0.48,-0.14,34,-154,74
-6.994,-0.133,6.841,+0.02,+0.42,-0.02,34,-154,74
-6.994,-0.133,6.841,+0.75,+0.24,-0.21,37,-153,81
-6.994,-0.133,6.841,+0.82,-0.49,-0.21,37,-153,81
-7.070,-0.209,6.764,+0.21,+0.36,-0.88,32,-152,74
-7.070,-0.209,6.764,-0.10,+0.24,-0.27,32,-152,74
-7.070,-0.209,6.688,+0.02,-2.57,+1.50,28,-158,74
-6.994,-0.209,6.764,-0.28,-3.85,+1.81,28,-158,74
-6.994,-0.209,6.841,-0.04,-3.79,+0.71,32,-156,78
-6.994,-0.133,6.918,+0.75,-3.06,-0.14,32,-156,78
-6.917,-0.209,6.918,+1.37,-2.63,-0.21,30,-156,80
-6.994,-0.209,6.841,+1.49,-2.02,-1.06,30,-156,80
-6.917,-0.209,6.841,+1.06,-0.62,-0.82,32,-156,82
-6.841,-0.133,6.918,+0.14,-1.29,+0.16,32,-156,82
-6.841,-0.133,6.918,-0.28,-0.68,+0.71,32,-156,78
-6.841,-0.133,6.918,-0.65,+0.18,+0.22,32,-156,78
-6.841,-0.209,6.918,-0.89,+0.42,+0.28,35,-159,77
