cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
54,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630240,0.630240,0.032409,5,946691142.310882,0.423058,0.438001,-9.829160,-6.225471,-6.222655,-0.002816,11.197546,11.200363,-0.001071,0.164495,-0.021249,0.817020,0.020844,-0.900355,0.034471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630240,0.630240,0.032409,5,946691142.311218,0.499698,0.361360,-9.752520,-5.859249,-5.856329,-0.002920,11.136509,11.139430,-0.001171,0.469680,-0.021249,0.817020,0.026152,-0.900696,0.034629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630240,0.630240,0.032409,5,946691142.311401,0.499698,0.361360,-9.599238,-5.248879,-5.245852,-0.003027,11.014436,11.017462,-0.001273,0.713828,-0.021249,0.817020,0.029756,-0.900011,0.034759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630240,0.630240,0.032409,5,946691142.311614,0.499698,0.284720,-9.522597,-4.516434,-4.513317,-0.003118,10.770287,10.773405,-0.001377,0.957976,-0.021249,0.817020,0.033650,-0.899566,0.034963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.311828,0.499698,0.284720,-9.445957,-3.356731,-3.353520,-0.003211,10.220954,10.224165,-0.001483,0.896939,0.000000,0.817360,0.037447,-0.898870,0.035155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312011,0.499698,0.208079,-9.445957,-2.135991,-2.132702,-0.003288,9.366436,9.369724,-0.001590,0.774865,0.000000,0.817360,0.040770,-0.898097,0.035297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312194,0.499698,0.208079,-9.369316,-1.037324,-1.033958,-0.003366,8.633992,8.637358,-0.001698,0.286569,0.000000,0.817360,0.043970,-0.897118,0.035349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312377,0.423058,0.131438,-9.369316,0.061342,0.064770,-0.003428,7.474288,7.477716,-0.001790,-0.079653,0.000000,0.817360,0.046705,-0.896191,0.035335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312622,0.423058,0.131438,-9.292676,1.343119,1.346610,-0.003490,6.375622,6.379112,-0.001884,-0.506912,0.000000,0.817360,0.049644,-0.894943,0.035211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312805,0.346417,0.131438,-9.369316,2.563860,2.567413,-0.003553,5.399030,5.402583,-0.001960,-0.751061,0.000000,0.817360,0.051745,-0.893559,0.035073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.312988,0.346417,0.054798,-9.369316,3.540452,3.544051,-0.003599,4.605548,4.609147,-0.002037,-1.056246,0.000000,0.817360,0.053700,-0.892250,0.034880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.313171,0.269776,0.131438,-9.445957,4.517045,4.520706,-0.003662,3.812067,3.815729,-0.002096,-1.239357,0.000000,0.817360,0.055249,-0.890514,0.034653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.313476,0.269776,0.054798,-9.522597,5.615711,5.619419,-0.003708,3.689993,3.693701,-0.002156,-1.056246,0.004250,0.817360,0.057218,-0.888144,0.034331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.313690,0.193136,0.131438,-9.599238,6.653340,6.657112,-0.003772,3.873104,3.876876,-0.002198,-1.117283,0.004250,0.817360,0.058636,-0.885820,0.034092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.313964,0.116495,0.131438,-9.752520,7.141636,7.145473,-0.003836,4.239326,4.243163,-0.002222,-1.056246,0.004250,0.817360,0.060135,-0.882970,0.033802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.314147,0.116495,0.208079,-9.829160,7.385784,7.389702,-0.003918,4.544511,4.548429,-0.002246,-0.995209,0.004250,0.817360,0.061300,-0.880490,0.033620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.314422,0.039855,0.208079,-9.905801,7.690970,7.694970,-0.004000,5.337993,5.341993,-0.002252,-0.934172,0.004250,0.817360,0.062859,-0.877253,0.033363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.315429,0.039855,0.284720,-10.059082,7.752006,7.756109,-0.004103,5.765252,5.769354,-0.002259,-0.934172,0.004250,0.817360,0.068752,-0.868098,0.032423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.315673,0.039855,0.361360,-10.135722,7.568896,7.573119,-0.004223,6.192511,6.196734,-0.002265,-0.873135,0.004250,0.817360,0.070347,-0.864680,0.032210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630502,0.630502,0.032409,5,946691142.315856,0.039855,0.361360,-10.212363,7.263710,7.268054,-0.004344,6.619770,6.624114,-0.002272,-0.690024,0.004250,0.817360,0.071641,-0.861790,0.032083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.629978,0.629978,0.032409,5,946691142.316101,0.116495,0.438001,-10.212363,6.653340,6.657824,-0.004484,6.924955,6.929439,-0.002296,-0.628987,-0.008500,0.816680,0.073651,-0.858368,0.031929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.629978,0.629978,0.032409,5,946691142.316314,0.116495,0.514642,-10.212363,6.042970,6.047613,-0.004643,6.985992,6.990635,-0.002321,-0.445875,-0.008500,0.816680,0.075453,-0.855059,0.031834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.320465,0.193136,0.514642,-10.212363,5.371563,5.376389,-0.004827,6.863918,6.868745,-0.002369,-0.262764,-0.008500,0.816680,0.104489,-0.830712,0.030744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.320709,0.269776,0.514642,-10.212363,4.578082,4.583094,-0.005012,6.192511,6.197523,-0.002439,-0.262764,-0.008500,0.816680,0.106769,-0.827565,0.030680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.320922,0.346417,0.591282,-10.135722,3.906674,3.911895,-0.005221,5.643178,5.648399,-0.002532,-0.201727,-0.008500,0.816680,0.108982,-0.824456,0.030637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.325012,0.499698,0.667923,-10.059082,2.930082,2.935566,-0.005484,4.544511,4.549995,-0.002687,-0.018616,-0.008500,0.816680,0.129080,-0.809904,0.030560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.330017,0.576339,0.667923,-9.982441,2.014527,2.020315,-0.005788,3.323771,3.329559,-0.002895,-0.140690,-0.008500,0.816680,0.147497,-0.797204,0.029856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131566,0.131566,0.031037,6,946691142.335021,0.652980,0.667923,-9.905801,0.854823,0.860957,-0.006134,1.614734,1.620868,-0.003163,-0.201727,-0.008500,0.816680,0.157643,-0.790259,0.028847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131511,0.131511,0.031037,6,946691142.340118,0.652980,0.667923,-9.829160,-0.365917,-0.359394,-0.006523,0.577105,0.583628,-0.003466,-0.323801,-0.012749,0.816340,0.162694,-0.789401,0.027196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131511,0.131511,0.031037,6,946691142.345153,0.652980,0.667923,-9.752520,-1.647694,-1.640736,-0.006958,-0.094302,-0.087344,-0.003805,-0.506912,-0.012749,0.816340,0.164375,-0.794915,0.024644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.350067,0.652980,0.667923,-9.675879,-2.685324,-2.677885,-0.007438,-0.765709,-0.758271,-0.004178,-0.506912,-0.012749,0.816340,0.162817,-0.805267,0.022153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.355010,0.652980,0.744563,-9.675879,-3.600879,-3.592867,-0.008013,-0.704672,-0.696660,-0.004585,-0.384838,-0.012749,0.816340,0.161569,-0.819904,0.020251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.360015,0.576339,0.667923,-9.599238,-4.577472,-4.568884,-0.008587,0.088809,0.097396,-0.004975,-0.323801,-0.012749,0.816340,0.164022,-0.839849,0.018630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.365020,0.499698,0.667923,-9.522597,-5.859249,-5.850035,-0.009214,1.065401,1.074615,-0.005339,-0.140690,-0.012749,0.816340,0.171121,-0.866132,0.017926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.370147,0.423058,0.667923,-9.522597,-6.896878,-6.886986,-0.009892,2.041994,2.051886,-0.005665,0.225532,-0.012749,0.816340,0.183089,-0.898384,0.019082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153033,0.000000,0.026672,7,946691142.375030,0.346417,0.667923,-9.522597,-7.934507,-7.923886,-0.010621,3.262734,3.273355,-0.005943,0.469680,-0.012749,0.816340,0.200238,-0.933958,0.021376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.380157,0.269776,0.667923,-9.522597,-8.850062,-8.838657,-0.011405,4.666586,4.677991,-0.006162,0.652791,0.000000,0.816680,0.225088,-0.976086,0.024723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.385162,0.269776,0.667923,-9.522597,-9.582506,-9.570261,-0.012245,5.582141,5.594386,-0.006391,0.591754,0.000000,0.816680,0.253945,-1.020726,0.027684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.390075,0.269776,0.667923,-9.522597,-10.192877,-10.179735,-0.013142,6.619770,6.632912,-0.006627,0.835902,0.000000,0.816680,0.287376,-1.067408,0.031791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.395019,0.269776,0.667923,-9.522597,-10.681173,-10.667075,-0.014097,7.413251,7.427348,-0.006868,0.713828,0.000000,0.816680,0.324923,-1.116741,0.035320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.400024,0.269776,0.591282,-9.599238,-11.169469,-11.154450,-0.015019,8.267770,8.282789,-0.007112,0.591754,0.000000,0.816680,0.367175,-1.169411,0.038282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.405029,0.346417,0.591282,-9.599238,-11.108432,-11.092434,-0.015998,8.878140,8.894138,-0.007454,0.652791,0.000000,0.816680,0.412775,-1.221694,0.041549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128288,0.031830,8,946691142.410034,0.423058,0.591282,-9.675879,-11.108432,-11.091401,-0.017031,9.244362,9.261393,-0.007896,0.469680,0.000000,0.816680,0.460491,-1.273912,0.043900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126829,-0.253659,0.032196,9,946691142.415039,0.499698,0.514642,-9.752520,-10.742210,-10.724193,-0.018017,9.122288,9.140305,-0.008446,0.286569,0.000000,0.816680,0.507886,-1.324549,0.045334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126935,-0.253870,0.032196,9,946691142.420166,0.576339,0.438001,-9.829160,-10.192877,-10.173927,-0.018949,8.756065,8.775015,-0.009112,0.164495,0.012749,0.817360,0.554810,-1.373930,0.046178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126935,-0.253870,0.032196,9,946691142.425201,0.652980,0.438001,-9.829160,-9.765618,-9.745683,-0.019935,8.084659,8.104593,-0.009906,0.164495,0.012749,0.817360,0.597865,-1.420151,0.047006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126935,-0.253870,0.032196,9,946691142.430084,0.729620,0.361360,-9.905801,-9.277321,-9.256469,-0.020853,6.924955,6.945808,-0.010831,0.042421,0.012749,0.817360,0.634331,-1.462769,0.047213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126935,-0.253870,0.032196,9,946691142.435089,0.729620,0.284720,-9.905801,-8.666951,-8.645251,-0.021700,5.704215,5.725915,-0.011785,0.042421,0.012749,0.817360,0.665549,-1.503721,0.047425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126935,-0.253870,0.032196,9,946691142.440063,0.806261,0.284720,-9.905801,-7.995544,-7.972952,-0.022592,3.934141,3.956733,-0.012895,-0.018616,0.012749,0.817360,0.688136,-1.541004,0.047333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.257282,-0.257282,0.031769,10,946691142.445037,0.729620,0.284720,-9.905801,-7.141026,-7.117498,-0.023528,1.614734,1.638263,-0.013916,0.225532,0.012749,0.817360,0.698887,-1.573977,0.048455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.257282,-0.257282,0.031769,10,946691142.450073,0.729620,0.208079,-9.982441,-6.164434,-6.140062,-0.024372,-0.399487,-0.375115,-0.014966,0.042421,0.012749,0.817360,0.699610,-1.602762,0.048668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.257282,-0.257282,0.031769,10,946691142.455047,0.652980,0.208079,-9.905801,-5.309916,-5.284658,-0.025257,-2.596820,-2.571563,-0.015930,0.164495,0.012749,0.817360,0.689157,-1.626858,0.049486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.256961,-0.256961,0.031769,10,946691142.460174,0.652980,0.131438,-9.905801,-4.211249,-4.185212,-0.026037,-4.733115,-4.707078,-0.016936,0.164495,-0.004250,0.816340,0.667409,-1.646430,0.050330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.256961,-0.256961,0.031769,10,946691142.465209,0.576339,0.054798,-9.905801,-3.173620,-3.146919,-0.026701,-6.991485,-6.964785,-0.017841,0.286569,-0.004250,0.816340,0.634435,-1.660706,0.051773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.256961,-0.256961,0.031769,10,946691142.470092,0.499698,0.054798,-9.905801,-2.258065,-2.230675,-0.027389,-9.066744,-9.039355,-0.018636,0.164495,-0.004250,0.816340,0.592096,-1.670003,0.052576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.256961,-0.256961,0.031769,10,946691142.475067,0.346417,0.054798,-9.905801,-1.342509,-1.314407,-0.028102,-10.592669,-10.564566,-0.019160,0.164495,-0.004250,0.816340,0.540682,-1.674923,0.053394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244289,0.033417,11,946691142.480072,0.269776,0.054798,-9.982441,-0.243843,-0.215006,-0.028838,-11.935483,-11.906646,-0.019554,0.286569,-0.004250,0.816340,0.481920,-1.674362,0.054829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244289,0.033417,11,946691142.485076,0.193136,0.054798,-9.982441,0.976897,1.006491,-0.029593,-13.156224,-13.126631,-0.019817,0.103458,-0.004250,0.816340,0.416763,-1.667674,0.055346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244289,0.033417,11,946691142.490081,0.193136,0.054798,-10.059082,2.258675,2.289041,-0.030366,-13.583483,-13.553117,-0.020112,0.164495,-0.004250,0.816340,0.349511,-1.654558,0.056170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244289,0.033417,11,946691142.495056,0.116495,0.054798,-10.135722,3.357341,3.388495,-0.031154,-13.461409,-13.430256,-0.020264,0.164495,-0.004250,0.816340,0.282961,-1.636038,0.056988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244187,0.033417,11,946691142.500183,0.116495,0.054798,-10.212363,4.150822,4.182777,-0.031954,-12.484817,-12.452863,-0.020445,-0.018616,-0.016999,0.816000,0.219433,-1.612933,0.056892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244187,0.033417,11,946691142.505187,0.039855,0.054798,-10.212363,5.127415,5.160181,-0.032767,-10.714743,-10.681977,-0.020470,-0.201727,-0.016999,0.816000,0.165968,-1.585454,0.055883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242425,-0.121212,0.033660,12,946691142.510131,0.039855,0.131438,-10.289003,6.165044,6.198818,-0.033774,-8.578448,-8.544674,-0.020513,-0.384838,-0.016999,0.816000,0.123745,-1.552783,0.053980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242425,-0.121212,0.033660,12,946691142.515075,0.039855,0.131438,-10.289003,6.836451,6.871244,-0.034793,-5.953856,-5.919063,-0.020571,-0.445875,-0.016999,0.816000,0.094525,-1.516795,0.051776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242425,-0.121212,0.033660,12,946691142.520080,0.116495,0.131438,-10.212363,7.202674,7.238498,-0.035824,-2.779931,-2.744107,-0.020838,-0.567950,-0.016999,0.816000,0.081236,-1.478556,0.048933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242425,-0.121212,0.033660,12,946691142.525085,0.116495,0.208079,-10.212363,7.507858,7.544928,-0.037069,0.027772,0.064841,-0.021111,-0.506912,-0.016999,0.816000,0.082005,-1.438400,0.046396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
