cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
65,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586540,-0.586540,0.034302,5,946693330.491851,0.652980,0.591282,-9.829160,-0.243843,-0.240529,-0.003314,0.393994,0.397308,-0.003717,0.042421,0.000000,0.804780,0.185474,0.042956,0.015222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586540,-0.586540,0.034302,5,946693330.492004,0.652980,0.591282,-9.829160,-0.304880,-0.301445,-0.003435,0.332957,0.336392,-0.003846,0.042421,0.000000,0.804780,0.187451,0.044720,0.015229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586540,-0.586540,0.034302,5,946693330.492187,0.652980,0.591282,-9.829160,-0.060732,-0.057175,-0.003557,0.332957,0.336514,-0.003976,0.042421,0.000000,0.804780,0.189437,0.046519,0.015236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586540,-0.586540,0.034302,5,946693330.492340,0.652980,0.514642,-9.829160,-0.365917,-0.362253,-0.003664,0.455031,0.458695,-0.004106,-0.018616,0.000000,0.804780,0.191431,0.048035,0.015233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.492462,0.652980,0.514642,-9.829160,-0.182806,-0.179035,-0.003771,0.516068,0.519839,-0.004237,-0.018616,-0.008500,0.804440,0.193416,0.049584,0.015231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.492614,0.652980,0.514642,-9.829160,-0.182806,-0.178927,-0.003879,0.393994,0.397873,-0.004369,0.042421,-0.008500,0.804440,0.195397,0.051126,0.015238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.492767,0.652980,0.514642,-9.829160,-0.182806,-0.178819,-0.003987,0.332957,0.336944,-0.004502,-0.079653,-0.008500,0.804440,0.197368,0.052667,0.015225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.492889,0.652980,0.591282,-9.829160,-0.182806,-0.178693,-0.004113,0.393994,0.398107,-0.004635,-0.018616,-0.008500,0.804440,0.199334,0.054449,0.015223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.493041,0.652980,0.514642,-9.829160,-0.182806,-0.178584,-0.004222,0.516068,0.520290,-0.004769,-0.018616,-0.008500,0.804440,0.201330,0.055988,0.015220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.493164,0.652980,0.591282,-9.829160,-0.182806,-0.178457,-0.004349,0.455031,0.459380,-0.004904,0.042421,-0.008500,0.804440,0.203302,0.057768,0.015226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.493286,0.652980,0.591282,-9.829160,-0.243843,-0.239367,-0.004476,0.577105,0.581581,-0.005039,-0.079653,-0.008500,0.804440,0.205287,0.059540,0.015216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.493438,0.652980,0.591282,-9.829160,-0.243843,-0.239239,-0.004604,0.271920,0.276524,-0.005175,-0.018616,-0.008500,0.804440,0.207242,0.061303,0.015213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586292,-0.586292,0.034302,5,946693330.497741,0.652980,0.514642,-9.829160,-0.243843,-0.239107,-0.004736,0.393994,0.398730,-0.005336,0.103458,-0.004250,0.804440,0.210892,0.061854,0.015658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747149,0.747149,0.026917,6,946693330.502716,0.652980,0.591282,-9.829160,-0.243843,-0.238927,-0.004916,0.393994,0.398910,-0.005527,0.042421,-0.004250,0.804440,0.214836,0.062510,0.015869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747149,0.747149,0.026917,6,946693330.507659,0.652980,0.514642,-9.829160,-0.243843,-0.238747,-0.005097,0.455031,0.460128,-0.005748,0.042421,-0.004250,0.804440,0.219095,0.062952,0.016079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747149,0.747149,0.026917,6,946693330.512603,0.652980,0.591282,-9.829160,-0.121769,-0.116436,-0.005333,0.332957,0.338290,-0.005998,-0.018616,-0.004250,0.804440,0.222776,0.064270,0.015987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747149,0.747149,0.026917,6,946693330.517761,0.652980,0.591282,-9.829160,-0.121769,-0.116169,-0.005600,0.455031,0.460631,-0.006281,0.042421,-0.004250,0.804440,0.227186,0.065589,0.016206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747149,0.747149,0.026917,6,946693330.522644,0.652980,0.514642,-9.829160,-0.182806,-0.176950,-0.005857,0.516068,0.521925,-0.006593,0.103458,-0.004250,0.804440,0.231792,0.066413,0.016711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.527648,0.652980,0.514642,-9.829160,-0.182806,-0.176667,-0.006139,0.455031,0.461170,-0.006937,0.042421,-0.004250,0.804440,0.236184,0.067238,0.016923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.532623,0.652980,0.591282,-9.829160,-0.243843,-0.237349,-0.006494,0.455031,0.461526,-0.007312,0.103458,-0.004250,0.804440,0.240589,0.068053,0.017438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.537750,0.652980,0.591282,-9.829160,-0.182806,-0.175925,-0.006881,0.455031,0.461912,-0.007719,0.042421,0.000000,0.804440,0.245093,0.069172,0.017655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.542724,0.652980,0.591282,-9.752520,-0.121769,-0.114467,-0.007302,0.516068,0.523370,-0.008163,0.042421,0.000000,0.804440,0.249875,0.070667,0.017866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.547668,0.652980,0.591282,-9.752520,-0.243843,-0.236089,-0.007754,0.577105,0.584859,-0.008638,-0.079653,0.000000,0.804440,0.254971,0.071591,0.017473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.552642,0.652980,0.591282,-9.752520,-0.243843,-0.235606,-0.008237,0.455031,0.463268,-0.009146,0.103458,0.000000,0.804440,0.259506,0.072536,0.017987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701073,0.701073,0.028686,7,946693330.557647,0.652980,0.591282,-9.752520,-0.243843,-0.235091,-0.008752,0.516068,0.524820,-0.009687,0.103458,0.000000,0.804440,0.264389,0.073505,0.018505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.562683,0.652980,0.591282,-9.752520,-0.182806,-0.173506,-0.009300,0.516068,0.525368,-0.010262,0.042421,0.000000,0.804440,0.269319,0.074804,0.018719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.567657,0.652980,0.591282,-9.752520,-0.182806,-0.172926,-0.009881,0.577105,0.586986,-0.010870,0.103458,0.000000,0.804440,0.274549,0.076144,0.019233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.572631,0.652980,0.591282,-9.752520,-0.182806,-0.172312,-0.010494,0.393994,0.404488,-0.011512,-0.140690,0.000000,0.804440,0.278899,0.077514,0.018533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.577758,0.652980,0.591282,-9.752520,-0.121769,-0.110628,-0.011141,0.516068,0.527209,-0.012189,-0.018616,0.004250,0.804780,0.283968,0.079204,0.018438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.582763,0.652980,0.514642,-9.752520,-0.121769,-0.110037,-0.011732,0.455031,0.466763,-0.012901,0.103458,0.004250,0.804780,0.288698,0.080635,0.018956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.587677,0.652980,0.514642,-9.829160,-0.121769,-0.109423,-0.012346,0.577105,0.589451,-0.013640,0.042421,0.004250,0.804780,0.293996,0.082088,0.019164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034607,8,946693330.592651,0.652980,0.591282,-9.829160,-0.304880,-0.291792,-0.013088,0.455031,0.468119,-0.014414,-0.018616,0.004250,0.804780,0.298753,0.082961,0.019072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129141,0.031159,9,946693330.597656,0.652980,0.514642,-9.752520,-0.060732,-0.046965,-0.013767,0.516068,0.529835,-0.015229,-0.018616,0.004250,0.804780,0.303883,0.084782,0.018978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129141,0.031159,9,946693330.602661,0.652980,0.514642,-9.829160,-0.182806,-0.168336,-0.014471,0.516068,0.530539,-0.016073,-0.018616,0.004250,0.804780,0.309024,0.086006,0.018885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129141,0.031159,9,946693330.607666,0.652980,0.514642,-9.829160,-0.121769,-0.106565,-0.015204,0.516068,0.531272,-0.016952,-0.079653,0.004250,0.804780,0.314197,0.087563,0.018487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129141,0.031159,9,946693330.612640,0.652980,0.514642,-9.752520,-0.182806,-0.166832,-0.015974,0.516068,0.532042,-0.017874,-0.018616,0.004250,0.804780,0.319409,0.088868,0.018394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129196,0.031159,9,946693330.617767,0.652980,0.514642,-9.752520,-0.243843,-0.227067,-0.016776,0.577105,0.593881,-0.018833,-0.018616,0.008500,0.805120,0.325049,0.089864,0.018299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129196,0.031159,9,946693330.622741,0.652980,0.514642,-9.752520,-0.182806,-0.165197,-0.017609,0.516068,0.533677,-0.019828,0.164495,0.008500,0.805120,0.330328,0.091230,0.019117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.627685,0.652980,0.514642,-9.752520,-0.121769,-0.103296,-0.018473,0.577105,0.595578,-0.020859,-0.018616,0.008500,0.805120,0.335927,0.092933,0.019025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.632629,0.652980,0.514642,-9.752520,-0.182806,-0.163438,-0.019368,0.455031,0.474399,-0.021927,0.042421,0.008500,0.805120,0.340956,0.094365,0.019234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.637664,0.652980,0.514642,-9.752520,-0.121769,-0.101474,-0.020295,0.516068,0.536363,-0.023031,0.042421,0.008500,0.805120,0.346372,0.096122,0.019448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.642669,0.652980,0.514642,-9.752520,-0.182806,-0.161552,-0.021254,0.638142,0.659397,-0.024173,0.042421,0.008500,0.805120,0.352417,0.097608,0.019660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.647705,0.652980,0.591282,-9.752520,-0.121769,-0.099370,-0.022399,0.516068,0.538467,-0.025352,0.042421,0.008500,0.805120,0.357904,0.099786,0.019874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,10,946693330.652648,0.652980,0.514642,-9.752520,-0.243843,-0.220420,-0.023423,0.577105,0.600528,-0.026568,0.042421,0.008500,0.805120,0.363678,0.101047,0.020084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.657806,0.652980,0.514642,-9.752520,-0.182806,-0.158325,-0.024481,0.516068,0.540549,-0.027823,-0.018616,0.004250,0.805120,0.369305,0.102608,0.019988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.662750,0.652980,0.591282,-9.752520,-0.121769,-0.096030,-0.025739,0.638142,0.663882,-0.029115,-0.018616,0.004250,0.805120,0.375455,0.104910,0.019896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.667694,0.652980,0.591282,-9.752520,-0.243843,-0.216807,-0.027036,0.699179,0.726215,-0.030445,-0.079653,0.004250,0.805120,0.381943,0.106647,0.019502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.672668,0.652980,0.591282,-9.752520,-0.182806,-0.154435,-0.028371,0.516068,0.544439,-0.031813,-0.018616,0.004250,0.805120,0.387579,0.108721,0.019409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.677673,0.652980,0.591282,-9.829160,-0.121769,-0.092035,-0.029734,0.516068,0.545802,-0.033206,0.042421,0.004250,0.805120,0.393245,0.111112,0.019622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.682678,0.652980,0.514642,-9.829160,-0.182806,-0.151858,-0.030948,0.699179,0.730127,-0.034638,0.042421,0.004250,0.805120,0.399865,0.112852,0.019834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033111,11,946693330.687683,0.652980,0.591282,-9.829160,-0.182806,-0.150417,-0.032389,0.577105,0.609494,-0.036108,-0.018616,0.004250,0.805120,0.405912,0.115018,0.019741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.692657,0.652980,0.591282,-9.829160,-0.060732,-0.026864,-0.033868,0.638142,0.672011,-0.037616,-0.018616,0.004250,0.805120,0.412282,0.117836,0.019648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.697784,0.652980,0.591282,-9.829160,-0.060732,-0.025343,-0.035389,0.638142,0.673531,-0.039164,0.042421,0.000000,0.805120,0.418795,0.120693,0.019866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.702758,0.652980,0.591282,-9.829160,-0.182806,-0.145858,-0.036948,0.699179,0.736127,-0.040750,-0.018616,0.000000,0.805120,0.425547,0.122988,0.019773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.707702,0.652980,0.591282,-9.829160,-0.243843,-0.205296,-0.038547,0.516068,0.554615,-0.042374,0.103458,0.000000,0.805120,0.431411,0.125028,0.020284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.712677,0.652980,0.591282,-9.829160,-0.121769,-0.081583,-0.040186,0.638142,0.678329,-0.044037,0.042421,0.000000,0.805120,0.437938,0.127711,0.020496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,12,946693330.717681,0.652980,0.591282,-9.829160,-0.121769,-0.079903,-0.041866,0.699179,0.741045,-0.045738,0.042421,0.000000,0.805120,0.444831,0.130436,0.020708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031495,13,946693330.722717,0.652980,0.514642,-9.829160,-0.182806,-0.139451,-0.043355,0.699179,0.742534,-0.047479,0.042421,0.000000,0.805120,0.451789,0.132468,0.020921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
